Id,Weekly_Sales
1_3_2013-05-24,-57.66313934326172
1_3_2013-05-31,-57.66313934326172
1_3_2013-06-07,-57.66313934326172
1_3_2013-06-14,-57.66313934326172
1_3_2013-06-21,-57.66313934326172
1_3_2013-06-28,-57.66313934326172
1_3_2013-07-05,-57.66313934326172
1_3_2013-07-12,-57.66313934326172
1_3_2013-07-19,-57.66313934326172
1_3_2013-07-26,-57.66313934326172
1_4_2012-11-02,38820.26171875
1_4_2012-11-09,38534.70703125
1_4_2012-11-16,38789.8671875
1_4_2012-11-23,39306.046875
1_4_2012-11-30,38775.578125
1_4_2012-12-07,38373.6171875
1_4_2012-12-14,38933.21875
1_4_2012-12-21,38514.140625
1_4_2012-12-28,39844.90234375
1_4_2013-01-04,39420.2578125
1_4_2013-01-11,39035.16015625
1_4_2013-01-18,39449.02734375
1_4_2013-01-25,38855.43359375
1_4_2013-02-01,38735.83203125
1_4_2013-02-08,39640.74609375
1_4_2013-02-15,39335.6953125
1_4_2013-02-22,39448.66015625
1_4_2013-03-01,39712.58984375
1_4_2013-03-08,39506.34375
1_4_2013-03-15,39227.45703125
1_4_2013-03-22,39004.2578125
1_4_2013-03-29,39459.82421875
1_4_2013-04-05,39335.578125
1_4_2013-04-12,39223.140625
1_4_2013-04-19,39074.40234375
1_4_2013-04-26,39140.9375
1_4_2013-05-03,-57.66313934326172
1_4_2013-05-10,-57.66313934326172
1_4_2013-05-17,-57.66313934326172
1_4_2013-05-24,-57.66313934326172
1_4_2013-05-31,-57.66313934326172
1_4_2013-06-07,-57.66313934326172
1_4_2013-06-14,-57.66313934326172
1_4_2013-06-21,-57.66313934326172
1_4_2013-06-28,-57.66313934326172
1_4_2013-07-05,-57.66313934326172
1_4_2013-07-12,-57.66313934326172
1_4_2013-07-19,-57.66313934326172
1_4_2013-07-26,-57.66313934326172
1_5_2012-11-02,26012.279296875
1_5_2012-11-09,24822.46484375
1_5_2012-11-16,26466.134765625
1_5_2012-11-23,27117.349609375
1_5_2012-11-30,26583.197265625
1_5_2012-12-07,24246.0859375
1_5_2012-12-14,27273.087890625
1_5_2012-12-21,25855.25390625
1_5_2012-12-28,29415.3046875
1_5_2013-01-04,28746.654296875
1_5_2013-01-11,27071.546875
1_5_2013-01-18,28544.8125
1_5_2013-01-25,26465.990234375
1_5_2013-02-01,25855.591796875
1_5_2013-02-08,27163.30859375
1_5_2013-02-15,27261.62109375
1_5_2013-02-22,27187.71484375
1_5_2013-03-01,27674.45703125
1_5_2013-03-08,27123.544921875
1_5_2013-03-15,26232.46875
1_5_2013-03-22,24632.271484375
1_5_2013-03-29,27109.138671875
1_5_2013-04-05,25648.369140625
1_5_2013-04-12,24825.814453125
1_5_2013-04-19,23938.5390625
1_5_2013-04-26,25495.13671875
1_5_2013-05-03,-57.66313934326172
1_5_2013-05-10,-57.66313934326172
1_5_2013-05-17,-57.66313934326172
1_5_2013-05-24,-57.66313934326172
1_5_2013-05-31,-57.66313934326172
1_5_2013-06-07,-57.66313934326172
1_5_2013-06-14,-57.66313934326172
1_5_2013-06-21,-57.66313934326172
1_5_2013-06-28,-57.66313934326172
1_5_2013-07-05,-57.66313934326172
1_5_2013-07-12,-57.66313934326172
1_5_2013-07-19,-57.66313934326172
1_5_2013-07-26,-57.66313934326172
1_6_2012-11-02,5123.92236328125
1_6_2012-11-09,4688.48193359375
1_6_2012-11-16,5383.50537109375
1_6_2012-11-23,5671.380859375
1_6_2012-11-30,5458.2880859375
1_6_2012-12-07,4658.5029296875
1_6_2012-12-14,5774.046875
1_6_2012-12-21,5209.08056640625
1_6_2012-12-28,6711.31982421875
1_6_2013-01-04,6425.728515625
1_6_2013-01-11,5654.44384765625
1_6_2013-01-18,6304.904296875
1_6_2013-01-25,5405.83740234375
1_6_2013-02-01,5138.05517578125
1_6_2013-02-08,5599.67626953125
1_6_2013-02-15,5625.16650390625
1_6_2013-02-22,5539.26416015625
1_6_2013-03-01,5700.75390625
1_6_2013-03-08,5491.77099609375
1_6_2013-03-15,5134.4873046875
1_6_2013-03-22,4562.7587890625
1_6_2013-03-29,5520.42041015625
1_6_2013-04-05,4855.1259765625
1_6_2013-04-12,4587.20556640625
1_6_2013-04-19,4479.43896484375
1_6_2013-04-26,4873.19482421875
1_6_2013-05-03,-57.66313934326172
1_6_2013-05-10,-57.66313934326172
1_6_2013-05-17,-57.66313934326172
1_6_2013-05-24,-57.66313934326172
1_6_2013-05-31,-57.66313934326172
1_6_2013-06-07,-57.66313934326172
1_6_2013-06-14,-57.66313934326172
1_6_2013-06-21,-57.66313934326172
1_6_2013-06-28,-57.66313934326172
1_6_2013-07-05,-57.66313934326172
1_6_2013-07-12,-57.66313934326172
1_6_2013-07-19,-57.66313934326172
1_6_2013-07-26,-57.66313934326172
1_7_2012-11-02,22101.005859375
1_7_2012-11-09,21533.10546875
1_7_2012-11-16,22365.6328125
1_7_2012-11-23,22796.7421875
1_7_2012-11-30,22456.435546875
1_7_2012-12-07,21320.865234375
1_7_2012-12-14,22914.615234375
1_7_2012-12-21,22058.12109375
1_7_2012-12-28,24686.9140625
1_7_2013-01-04,24006.458984375
1_7_2013-01-11,22770.794921875
1_7_2013-01-18,23811.76953125
1_7_2013-01-25,22386.4296875
1_7_2013-02-01,22071.66015625
1_7_2013-02-08,22793.208984375
1_7_2013-02-15,22830.486328125
1_7_2013-02-22,22753.01953125
1_7_2013-03-01,23068.94140625
1_7_2013-03-08,22703.087890625
1_7_2013-03-15,22257.583984375
1_7_2013-03-22,21567.9453125
1_7_2013-03-29,22716.9375
1_7_2013-04-05,22010.4140625
1_7_2013-04-12,21685.8671875
1_7_2013-04-19,21355.01171875
1_7_2013-04-26,21949.47265625
1_7_2013-05-03,-57.66313934326172
1_7_2013-05-10,-57.66313934326172
1_7_2013-05-17,-57.66313934326172
1_7_2013-05-24,-57.66313934326172
1_7_2013-05-31,-57.66313934326172
1_7_2013-06-07,-57.66313934326172
1_7_2013-06-14,-57.66313934326172
1_7_2013-06-21,-57.66313934326172
1_7_2013-06-28,-57.66313934326172
1_7_2013-07-05,-57.66313934326172
1_7_2013-07-12,-57.66313934326172
1_7_2013-07-19,-57.66313934326172
1_7_2013-07-26,-57.66313934326172
1_8_2012-11-02,38211.68359375
1_8_2012-11-09,37874.04296875
1_8_2012-11-16,38196.2109375
1_8_2012-11-23,38697.4765625
1_8_2012-11-30,38186.31640625
1_8_2012-12-07,37637.140625
1_8_2012-12-14,38371.3828125
1_8_2012-12-21,37905.5546875
1_8_2012-12-28,39313.55078125
1_8_2013-01-04,39188.0703125
1_8_2013-01-11,38447.8984375
1_8_2013-01-18,39141.328125
1_8_2013-01-25,38260.38671875
1_8_2013-02-01,38127.25390625
1_8_2013-02-08,39013.73828125
1_8_2013-02-15,38748.44140625
1_8_2013-02-22,38861.40625
1_8_2013-03-01,39125.32421875
1_8_2013-03-08,38919.08203125
1_8_2013-03-15,38633.26953125
1_8_2013-03-22,38253.6015625
1_8_2013-03-29,38872.56640625
1_8_2013-04-05,38709.703125
1_8_2013-04-12,38475.38671875
1_8_2013-04-19,38249.58984375
1_8_2013-04-26,38512.9140625
1_8_2013-05-03,-57.66313934326172
1_8_2013-05-10,-57.66313934326172
1_8_2013-05-17,-57.66313934326172
1_8_2013-05-24,-57.66313934326172
1_8_2013-05-31,-57.66313934326172
1_8_2013-06-07,-57.66313934326172
1_8_2013-06-14,-57.66313934326172
1_8_2013-06-21,-57.66313934326172
1_8_2013-06-28,-57.66313934326172
1_8_2013-07-05,-57.66313934326172
1_8_2013-07-12,-57.66313934326172
1_8_2013-07-19,-57.66313934326172
1_8_2013-07-26,-57.66313934326172
1_9_2012-11-02,29007.96484375
1_9_2012-11-09,29129.30078125
1_9_2012-11-16,28784.89453125
1_9_2012-11-23,29696.74609375
1_9_2012-11-30,28721.759765625
1_9_2012-12-07,29109.34765625
1_9_2012-12-14,28569.466796875
1_9_2012-12-21,28738.798828125
1_9_2012-12-28,29330.396484375
1_9_2013-01-04,28812.763671875
1_9_2013-01-11,28780.716796875
1_9_2013-01-18,28851.078125
1_9_2013-01-25,28867.361328125
1_9_2013-02-01,28989.330078125
1_9_2013-02-08,30026.65625
1_9_2013-02-15,29013.8828125
1_9_2013-02-22,29173.3359375
1_9_2013-03-01,29278.26953125
1_9_2013-03-08,29273.12890625
1_9_2013-03-15,29392.162109375
1_9_2013-03-22,29655.701171875
1_9_2013-03-29,29238.3515625
1_9_2013-04-05,29723.166015625
1_9_2013-04-12,29807.3828125
1_9_2013-04-19,29869.646484375
1_9_2013-04-26,29569.037109375
1_9_2013-05-03,-57.66313934326172
1_9_2013-05-10,-57.66313934326172
1_9_2013-05-17,-57.66313934326172
1_9_2013-05-24,-57.66313934326172
1_9_2013-05-31,-57.66313934326172
1_9_2013-06-07,-57.66313934326172
1_9_2013-06-14,-57.66313934326172
1_9_2013-06-21,-57.66313934326172
1_9_2013-06-28,-57.66313934326172
1_9_2013-07-05,-57.66313934326172
1_9_2013-07-12,-57.66313934326172
1_9_2013-07-19,-57.66313934326172
1_9_2013-07-26,-57.66313934326172
1_10_2012-11-02,32367.580078125
1_10_2012-11-09,32288.361328125
1_10_2012-11-16,32299.796875
1_10_2012-11-23,32911.3828125
1_10_2012-11-30,32278.78515625
1_10_2012-12-07,32268.40625
1_10_2012-12-14,32399.216796875
1_10_2012-12-21,32065.73046875
1_10_2012-12-28,33438.28515625
1_10_2013-01-04,33104.9140625
1_10_2013-01-11,32508.6328125
1_10_2013-01-18,33021.390625
1_10_2013-01-25,32366.052734375
1_10_2013-02-01,32288.73828125
1_10_2013-02-08,33225.6484375
1_10_2013-02-15,32787.28515625
1_10_2013-02-22,32899.8515625
1_10_2013-03-01,33152.15234375
1_10_2013-03-08,32960.23828125
1_10_2013-03-15,32777.1875
1_10_2013-03-22,32814.76171875
1_10_2013-03-29,32918.7421875
1_10_2013-04-05,32899.32421875
1_10_2013-04-12,32966.44140625
1_10_2013-04-19,33028.70703125
1_10_2013-04-26,32740.939453125
1_10_2013-05-03,-57.66313934326172
1_10_2013-05-10,-57.66313934326172
1_10_2013-05-17,-57.66313934326172
1_10_2013-05-24,-57.66313934326172
1_10_2013-05-31,-57.66313934326172
1_10_2013-06-07,-57.66313934326172
1_10_2013-06-14,-57.66313934326172
1_10_2013-06-21,-57.66313934326172
1_10_2013-06-28,-57.66313934326172
1_10_2013-07-05,-57.66313934326172
1_10_2013-07-12,-57.66313934326172
1_10_2013-07-19,-57.66313934326172
1_10_2013-07-26,-57.66313934326172
1_11_2012-11-02,24191.12109375
1_11_2012-11-09,24163.498046875
1_11_2012-11-16,24288.759765625
1_11_2012-11-23,25072.86328125
1_11_2012-11-30,24336.69921875
1_11_2012-12-07,24323.439453125
1_11_2012-12-14,24732.423828125
1_11_2012-12-21,23956.455078125
1_11_2012-12-28,26666.666015625
1_11_2013-01-04,26050.41796875
1_11_2013-01-11,24655.306640625
1_11_2013-01-18,25862.18359375
1_11_2013-01-25,24324.04296875
1_11_2013-02-01,24136.599609375
1_11_2013-02-08,25300.92578125
1_11_2013-02-15,24844.0390625
1_11_2013-02-22,24853.53515625
1_11_2013-03-01,25257.109375
1_11_2013-03-08,24852.72265625
1_11_2013-03-15,24553.4453125
1_11_2013-03-22,24615.841796875
1_11_2013-03-29,24835.103515625
1_11_2013-04-05,24748.787109375
1_11_2013-04-12,24752.431640625
1_11_2013-04-19,25180.2109375
1_11_2013-04-26,24592.509765625
1_11_2013-05-03,-57.66313934326172
1_11_2013-05-10,-57.66313934326172
1_11_2013-05-17,-57.66313934326172
1_11_2013-05-24,-57.66313934326172
1_11_2013-05-31,-57.66313934326172
1_11_2013-06-07,-57.66313934326172
1_11_2013-06-14,-57.66313934326172
1_11_2013-06-21,-57.66313934326172
1_11_2013-06-28,-57.66313934326172
1_11_2013-07-05,-57.66313934326172
1_11_2013-07-12,-57.66313934326172
1_11_2013-07-19,-57.66313934326172
1_11_2013-07-26,-57.66313934326172
1_12_2012-11-02,10597.9404296875
1_12_2012-11-09,10759.123046875
1_12_2012-11-16,10598.119140625
1_12_2012-11-23,10560.673828125
1_12_2012-11-30,10607.658203125
1_12_2012-12-07,10877.7197265625
1_12_2012-12-14,10551.15234375
1_12_2012-12-21,10744.2294921875
1_12_2012-12-28,10853.3603515625
1_12_2013-01-04,10544.7734375
1_12_2013-01-11,10571.3759765625
1_12_2013-01-18,10507.0634765625
1_12_2013-01-25,10647.68359375
1_12_2013-02-01,10710.4091796875
1_12_2013-02-08,10519.0048828125
1_12_2013-02-15,10471.939453125
1_12_2013-02-22,10446.3564453125
1_12_2013-03-01,10360.421875
1_12_2013-03-08,10451.265625
1_12_2013-03-15,10573.208984375
1_12_2013-03-22,10763.232421875
1_12_2013-03-29,10491.3935546875
1_12_2013-04-05,10633.6611328125
1_12_2013-04-12,10751.3935546875
1_12_2013-04-19,10879.357421875
1_12_2013-04-26,10716.01171875
1_12_2013-05-03,-57.66313934326172
1_12_2013-05-10,-57.66313934326172
1_12_2013-05-17,-57.66313934326172
1_12_2013-05-24,-57.66313934326172
1_12_2013-05-31,-57.66313934326172
1_12_2013-06-07,-57.66313934326172
1_12_2013-06-14,-57.66313934326172
1_12_2013-06-21,-57.66313934326172
1_12_2013-06-28,-57.66313934326172
1_12_2013-07-05,-57.66313934326172
1_12_2013-07-12,-57.66313934326172
1_12_2013-07-19,-57.66313934326172
1_12_2013-07-26,-57.66313934326172
1_13_2012-11-02,40398.30078125
1_13_2012-11-09,40236.953125
1_13_2012-11-16,40294.34765625
1_13_2012-11-23,41003.3515625
1_13_2012-11-30,40260.87109375
1_13_2012-12-07,40079.0546875
1_13_2012-12-14,40359.8125
1_13_2012-12-21,40080.796875
1_13_2012-12-28,41271.50390625
1_13_2013-01-04,40846.86328125
1_13_2013-01-11,40464.14453125
1_13_2013-01-18,40875.6328125
1_13_2013-01-25,40369.35546875
1_13_2013-02-01,40333.73046875
1_13_2013-02-08,41354.27734375
1_13_2013-02-15,40767.015625
1_13_2013-02-22,40909.23046875
1_13_2013-03-01,41139.1875
1_13_2013-03-08,40987.55078125
1_13_2013-03-15,40837.12109375
1_13_2013-03-22,40706.5078125
1_13_2013-03-29,40938.65234375
1_13_2013-04-05,41037.82421875
1_13_2013-04-12,40925.38671875
1_13_2013-04-19,40834.00390625
1_13_2013-04-26,40843.18359375
1_13_2013-05-03,-57.66313934326172
1_13_2013-05-10,-57.66313934326172
1_13_2013-05-17,-57.66313934326172
1_13_2013-05-24,-57.66313934326172
1_13_2013-05-31,-57.66313934326172
1_13_2013-06-07,-57.66313934326172
1_13_2013-06-14,-57.66313934326172
1_13_2013-06-21,-57.66313934326172
1_13_2013-06-28,-57.66313934326172
1_13_2013-07-05,-57.66313934326172
1_13_2013-07-12,-57.66313934326172
1_13_2013-07-19,-57.66313934326172
1_13_2013-07-26,-57.66313934326172
1_14_2012-11-02,16206.462890625
1_14_2012-11-09,15501.478515625
1_14_2012-11-16,16524.2734375
1_14_2012-11-23,17070.203125
1_14_2012-11-30,16611.935546875
1_14_2012-12-07,15188.9072265625
1_14_2012-12-14,17047.96484375
1_14_2012-12-21,16206.3203125
1_14_2012-12-28,18687.19921875
1_14_2013-01-04,18009.046875
1_14_2013-01-11,16910.064453125
1_14_2013-01-18,17841.7890625
1_14_2013-01-25,16546.0
1_14_2013-02-01,16168.2822265625
1_14_2013-02-08,17051.126953125
1_14_2013-02-15,16960.73828125
1_14_2013-02-22,16884.48046875
1_14_2013-03-01,17158.609375
1_14_2013-03-08,16836.44140625
1_14_2013-03-15,16306.7431640625
1_14_2013-03-22,15335.375
1_14_2013-03-29,16851.94921875
1_14_2013-04-05,15934.466796875
1_14_2013-04-12,15450.5224609375
1_14_2013-04-19,14931.47265625
1_14_2013-04-26,15891.93359375
1_14_2013-05-03,-57.66313934326172
1_14_2013-05-10,-57.66313934326172
1_14_2013-05-17,-57.66313934326172
1_14_2013-05-24,-57.66313934326172
1_14_2013-05-31,-57.66313934326172
1_14_2013-06-07,-57.66313934326172
1_14_2013-06-14,-57.66313934326172
1_14_2013-06-21,-57.66313934326172
1_14_2013-06-28,-57.66313934326172
1_14_2013-07-05,-57.66313934326172
1_14_2013-07-12,-57.66313934326172
1_14_2013-07-19,-57.66313934326172
1_14_2013-07-26,-57.66313934326172
1_16_2012-11-02,18269.177734375
1_16_2012-11-09,19535.974609375
1_16_2012-11-16,17659.0703125
1_16_2012-11-23,17789.892578125
1_16_2012-11-30,17503.931640625
1_16_2012-12-07,20103.953125
1_16_2012-12-14,16728.599609375
1_16_2012-12-21,18252.841796875
1_16_2012-12-28,15895.58203125
1_16_2013-01-04,15583.9189453125
1_16_2013-01-11,17125.970703125
1_16_2013-01-18,15752.7763671875
1_16_2013-01-25,17785.8671875
1_16_2013-02-01,18479.349609375
1_16_2013-02-08,18051.04296875
1_16_2013-02-15,17125.8125
1_16_2013-02-22,17326.740234375
1_16_2013-03-01,16915.466796875
1_16_2013-03-08,17483.90625
1_16_2013-03-15,18450.943359375
1_16_2013-03-22,20233.53515625
1_16_2013-03-29,17492.728515625
1_16_2013-04-05,19342.060546875
1_16_2013-04-12,20223.3984375
1_16_2013-04-19,21146.087890625
1_16_2013-04-26,19385.33984375
1_16_2013-05-03,-57.66313934326172
1_16_2013-05-10,-57.66313934326172
1_16_2013-05-17,-57.66313934326172
1_16_2013-05-24,-57.66313934326172
1_16_2013-05-31,-57.66313934326172
1_16_2013-06-07,-57.66313934326172
1_16_2013-06-14,-57.66313934326172
1_16_2013-06-21,-57.66313934326172
1_16_2013-06-28,-57.66313934326172
1_16_2013-07-05,-57.66313934326172
1_16_2013-07-12,-57.66313934326172
1_16_2013-07-19,-57.66313934326172
1_16_2013-07-26,-57.66313934326172
1_17_2012-11-02,9866.5029296875
1_17_2012-11-09,9437.4169921875
1_17_2012-11-16,10133.9111328125
1_17_2012-11-23,10399.173828125
1_17_2012-11-30,10210.974609375
1_17_2012-12-07,9279.8955078125
1_17_2012-12-14,10537.65625
1_17_2012-12-21,9951.982421875
1_17_2012-12-28,11762.4599609375
1_17_2013-01-04,11242.029296875
1_17_2013-01-11,10415.8740234375
1_17_2013-01-18,11109.236328125
1_17_2013-01-25,10158.2958984375
1_17_2013-02-01,9881.1787109375
1_17_2013-02-08,10339.625
1_17_2013-02-15,10388.162109375
1_17_2013-02-22,10300.6953125
1_17_2013-03-01,10464.0078125
1_17_2013-03-08,10252.5029296875
1_17_2013-03-15,9882.2724609375
1_17_2013-03-22,9279.32421875
1_17_2013-03-29,10281.9384765625
1_17_2013-04-05,9632.7646484375
1_17_2013-04-12,9350.0302734375
1_17_2013-04-19,9050.2568359375
1_17_2013-04-26,9653.888671875
1_17_2013-05-03,-57.66313934326172
1_17_2013-05-10,-57.66313934326172
1_17_2013-05-17,-57.66313934326172
1_17_2013-05-24,-57.66313934326172
1_17_2013-05-31,-57.66313934326172
1_17_2013-06-07,-57.66313934326172
1_17_2013-06-14,-57.66313934326172
1_17_2013-06-21,-57.66313934326172
1_17_2013-06-28,-57.66313934326172
1_17_2013-07-05,-57.66313934326172
1_17_2013-07-12,-57.66313934326172
1_17_2013-07-19,-57.66313934326172
1_17_2013-07-26,-57.66313934326172
1_18_2012-11-02,4507.060546875
1_18_2012-11-09,3911.270263671875
1_18_2012-11-16,4810.82568359375
1_18_2012-11-23,5085.7392578125
1_18_2012-11-30,4895.05419921875
1_18_2012-12-07,3662.707763671875
1_18_2012-12-14,5279.80810546875
1_18_2012-12-21,4563.5478515625
1_18_2012-12-28,6950.58251953125
1_18_2013-01-04,6348.53271484375
1_18_2013-01-11,5132.97216796875
1_18_2013-01-18,6158.98095703125
1_18_2013-01-25,4820.32763671875
1_18_2013-02-01,4489.2265625
1_18_2013-02-08,5032.58251953125
1_18_2013-02-15,5125.46337890625
1_18_2013-02-22,5030.6884765625
1_18_2013-03-01,5289.53564453125
1_18_2013-03-08,4971.3759765625
1_18_2013-03-15,4518.05419921875
1_18_2013-03-22,3677.126708984375
1_18_2013-03-29,4991.55029296875
1_18_2013-04-05,4184.1005859375
1_18_2013-04-12,3775.010009765625
1_18_2013-04-19,3341.983154296875
1_18_2013-04-26,4181.9228515625
1_18_2013-05-03,-57.66313934326172
1_18_2013-05-10,-57.66313934326172
1_18_2013-05-17,-57.66313934326172
1_18_2013-05-24,-57.66313934326172
1_18_2013-06-07,-57.66313934326172
1_18_2013-07-05,-57.66313934326172
1_19_2012-11-02,1347.667724609375
1_19_2012-11-09,1329.3203125
1_19_2012-11-16,1418.9920654296875
1_19_2012-11-23,1301.767822265625
1_19_2012-11-30,1443.6107177734375
1_19_2012-12-07,1351.8446044921875
1_19_2012-12-14,1492.1549072265625
1_19_2012-12-21,1457.350341796875
1_19_2012-12-28,1454.58447265625
1_19_2013-01-04,1563.0316162109375
1_19_2013-01-11,1460.528564453125
1_19_2013-01-18,1530.190185546875
1_19_2013-01-25,1440.0487060546875
1_19_2013-02-01,1406.2196044921875
1_19_2013-02-08,1238.287841796875
1_19_2013-02-15,1385.576416015625
1_19_2013-02-22,1341.2410888671875
1_19_2013-03-01,1325.160888671875
1_19_2013-03-08,1323.8690185546875
1_19_2013-03-15,1300.469482421875
1_19_2013-03-22,1251.72216796875
1_19_2013-03-29,1350.597900390625
1_19_2013-04-05,1259.2322998046875
1_19_2013-04-12,1251.1187744140625
1_19_2013-04-19,1246.6329345703125
1_19_2013-04-26,1315.7296142578125
1_19_2013-05-03,-57.66313934326172
1_19_2013-05-10,-57.66313934326172
1_19_2013-05-17,-57.66313934326172
1_19_2013-05-24,-57.66313934326172
1_19_2013-05-31,-57.66313934326172
1_19_2013-06-07,-57.66313934326172
1_19_2013-06-14,-57.66313934326172
1_19_2013-06-21,-57.66313934326172
1_19_2013-06-28,-57.66313934326172
1_19_2013-07-05,-57.66313934326172
1_19_2013-07-12,-57.66313934326172
1_19_2013-07-19,-57.66313934326172
1_19_2013-07-26,-57.66313934326172
1_20_2012-11-02,3966.76708984375
1_20_2012-11-09,4065.576416015625
1_20_2012-11-16,3993.91015625
1_20_2012-11-23,3961.548095703125
1_20_2012-11-30,4009.082275390625
1_20_2012-12-07,4152.90576171875
1_20_2012-12-14,3988.6328125
1_20_2012-12-21,4105.1201171875
1_20_2012-12-28,3884.938232421875
1_20_2013-01-04,3910.96484375
1_20_2013-01-11,3984.239013671875
1_20_2013-01-18,3901.2451171875
1_20_2013-01-25,4027.7958984375
1_20_2013-02-01,4057.28662109375
1_20_2013-02-08,3901.535400390625
1_20_2013-02-15,3887.517822265625
1_20_2013-02-22,3852.054443359375
1_20_2013-03-01,3786.567138671875
1_20_2013-03-08,3846.501953125
1_20_2013-03-15,3919.140380859375
1_20_2013-03-22,4021.918701171875
1_20_2013-03-29,3881.70703125
1_20_2013-04-05,3932.32666015625
1_20_2013-04-12,4005.7197265625
1_20_2013-04-19,4088.0693359375
1_20_2013-04-26,4009.239990234375
1_20_2013-05-03,-57.66313934326172
1_20_2013-05-10,-57.66313934326172
1_20_2013-05-17,-57.66313934326172
1_20_2013-05-24,-57.66313934326172
1_20_2013-05-31,-57.66313934326172
1_20_2013-06-07,-57.66313934326172
1_20_2013-06-14,-57.66313934326172
1_20_2013-06-21,-57.66313934326172
1_20_2013-06-28,-57.66313934326172
1_20_2013-07-05,-57.66313934326172
1_20_2013-07-12,-57.66313934326172
1_20_2013-07-19,-57.66313934326172
1_20_2013-07-26,-57.66313934326172
1_21_2012-11-02,8066.82666015625
1_21_2012-11-09,7939.16650390625
1_21_2012-11-16,8217.2421875
1_21_2012-11-23,8228.724609375
1_21_2012-11-30,8265.2333984375
1_21_2012-12-07,7985.677734375
1_21_2012-12-14,8413.638671875
1_21_2012-12-21,8199.349609375
1_21_2012-12-28,9035.7822265625
1_21_2013-01-04,8707.185546875
