Id,Weekly_Sales
1_3_2013-04-05,9361.392121997302
1_3_2013-04-12,7953.8821219973015
1_3_2013-04-19,8673.512121997303
1_3_2013-04-26,8661.772121997303
1_3_2013-05-03,10681.502121997302
1_3_2013-05-10,10368.872121997301
1_3_2013-05-17,8635.972121997302
1_3_2013-05-24,8371.482121997302
1_3_2013-05-31,7201.922121997302
1_3_2013-06-07,8640.792121997301
1_3_2013-06-14,8042.412121997302
1_3_2013-06-21,7327.562121997302
1_3_2013-06-28,7603.742121997302
1_3_2013-07-05,8499.862121997301
1_3_2013-07-12,13152.302121997302
1_3_2013-07-19,20153.1021219973
1_3_2013-07-26,22742.8521219973
1_4_2012-11-02,39342.38620650607
1_4_2012-11-09,36854.763127094884
1_4_2012-11-16,37684.82312709489
1_4_2012-11-23,46592.38312709489
1_4_2012-11-30,38517.873127094885
1_4_2012-12-07,38757.553127094885
1_4_2012-12-14,38294.71312709489
1_4_2012-12-21,47814.17312709489
1_4_2012-12-28,37399.46312709489
1_4_2013-01-04,40954.00312709489
1_4_2013-01-11,36610.60312709489
1_4_2013-01-18,33808.443127094884
1_4_2013-01-25,33642.15312709489
1_4_2013-02-01,40303.07312709489
1_4_2013-02-08,39333.373127094885
1_4_2013-02-15,36578.70312709489
1_4_2013-02-22,34982.093127094886
1_4_2013-03-01,38488.22312709489
1_4_2013-03-08,38963.013127094884
1_4_2013-03-15,38153.56312709489
1_4_2013-03-22,36614.763127094884
1_4_2013-03-29,37746.75312709489
1_4_2013-04-05,42088.45312709489
1_4_2013-04-12,37477.50312709489
1_4_2013-04-19,36378.273127094886
1_4_2013-04-26,36922.78312709489
1_4_2013-05-03,41925.79312709489
1_4_2013-05-10,35868.303127094885
1_4_2013-05-17,34564.53312709489
1_4_2013-05-24,38298.583127094884
1_4_2013-05-31,41594.79312709489
1_4_2013-06-07,41152.513127094884
1_4_2013-06-14,39047.983127094885
1_4_2013-06-21,37428.553127094885
1_4_2013-06-28,39787.013127094884
1_4_2013-07-05,44965.20312709489
1_4_2013-07-12,38102.15312709489
1_4_2013-07-19,38108.29312709489
1_4_2013-07-26,35225.833127094884
1_5_2012-11-02,33968.410154959325
1_5_2012-11-09,30998.769584778358
1_5_2012-11-16,27335.489584778355
1_5_2012-11-23,79336.26958477835
1_5_2012-11-30,32568.389584778357
1_5_2012-12-07,41778.24958477835
1_5_2012-12-14,43475.81958477835
1_5_2012-12-21,61479.93958477835
1_5_2012-12-28,34977.879584778355
1_5_2013-01-04,23101.929584778358
1_5_2013-01-11,19277.729584778357
1_5_2013-01-18,19294.539584778355
1_5_2013-01-25,21372.539584778355
1_5_2013-02-01,28303.549584778357
1_5_2013-02-08,38092.159584778354
1_5_2013-02-15,46216.07958477835
1_5_2013-02-22,30793.999584778358
1_5_2013-03-01,30638.649584778355
1_5_2013-03-08,25488.329584778356
1_5_2013-03-15,29341.839584778358
1_5_2013-03-22,25438.249584778358
1_5_2013-03-29,22388.209584778357
1_5_2013-04-05,28382.929584778358
1_5_2013-04-12,18454.44958477836
1_5_2013-04-19,16641.129584778355
1_5_2013-04-26,17166.509584778356
1_5_2013-05-03,18949.189584778356
1_5_2013-05-10,17273.749584778358
1_5_2013-05-17,17951.849584778356
1_5_2013-05-24,18621.789584778355
1_5_2013-05-31,17229.369584778357
1_5_2013-06-07,24749.109584778358
1_5_2013-06-14,21372.749584778358
1_5_2013-06-21,24333.359584778358
1_5_2013-06-28,20230.019584778358
1_5_2013-07-05,19680.599584778356
1_5_2013-07-12,18085.729584778357
1_5_2013-07-19,17892.579584778356
1_5_2013-07-26,14101.519584778356
1_6_2012-11-02,7570.445428676765
1_6_2012-11-09,3538.44819604158
1_6_2012-11-16,2651.8081960415802
1_6_2012-11-23,18640.658196041582
1_6_2012-11-30,5251.45819604158
1_6_2012-12-07,6725.23819604158
1_6_2012-12-14,10033.22819604158
1_6_2012-12-21,18941.93819604158
1_6_2012-12-28,6640.42819604158
1_6_2013-01-04,3676.07819604158
1_6_2013-01-11,2471.7481960415803
1_6_2013-01-18,2438.2881960415802
1_6_2013-01-25,1660.2281960415803
1_6_2013-02-01,3991.9181960415804
1_6_2013-02-08,7349.67819604158
1_6_2013-02-15,4234.24819604158
1_6_2013-02-22,3794.88819604158
1_6_2013-03-01,6475.34819604158
1_6_2013-03-08,4194.12819604158
1_6_2013-03-15,3916.54819604158
1_6_2013-03-22,2867.65819604158
1_6_2013-03-29,4551.09819604158
1_6_2013-04-05,4775.25819604158
1_6_2013-04-12,4510.94819604158
1_6_2013-04-19,2999.7881960415802
1_6_2013-04-26,3330.1481960415804
1_6_2013-05-03,4669.00819604158
1_6_2013-05-10,3585.65819604158
1_6_2013-05-17,6041.63819604158
1_6_2013-05-24,5142.08819604158
1_6_2013-05-31,3260.57819604158
1_6_2013-06-07,4899.28819604158
1_6_2013-06-14,4098.40819604158
1_6_2013-06-21,4881.13819604158
1_6_2013-06-28,4785.32819604158
1_6_2013-07-05,2838.8581960415804
1_6_2013-07-12,2787.79819604158
1_6_2013-07-19,3507.3581960415804
1_6_2013-07-26,2556.4781960415803
1_7_2012-11-02,27988.303251895817
1_7_2012-11-09,25966.262901841197
1_7_2012-11-16,21977.0729018412
1_7_2012-11-23,71175.25290184119
1_7_2012-11-30,33142.2429018412
1_7_2012-12-07,47775.3229018412
1_7_2012-12-14,69534.97290184119
1_7_2012-12-21,119326.06290184119
1_7_2012-12-28,38239.9229018412
1_7_2013-01-04,12401.672901841199
1_7_2013-01-11,9218.5229018412
1_7_2013-01-18,10213.5229018412
1_7_2013-01-25,11252.062901841198
1_7_2013-02-01,16580.622901841198
1_7_2013-02-08,21642.962901841198
1_7_2013-02-15,16873.532901841198
1_7_2013-02-22,15980.7829018412
1_7_2013-03-01,16497.8229018412
1_7_2013-03-08,17524.1529018412
1_7_2013-03-15,20713.922901841197
1_7_2013-03-22,15652.502901841199
1_7_2013-03-29,18707.9129018412
1_7_2013-04-05,27195.3229018412
1_7_2013-04-12,21326.212901841198
1_7_2013-04-19,19080.832901841197
1_7_2013-04-26,18728.442901841197
1_7_2013-05-03,22980.7429018412
1_7_2013-05-10,23060.712901841198
1_7_2013-05-17,19204.0229018412
1_7_2013-05-24,28695.8929018412
1_7_2013-05-31,31592.832901841197
1_7_2013-06-07,30076.4729018412
1_7_2013-06-14,26273.1329018412
1_7_2013-06-21,24801.032901841198
1_7_2013-06-28,24101.302901841198
1_7_2013-07-05,27388.872901841198
1_7_2013-07-12,18451.082901841197
1_7_2013-07-19,16552.012901841197
1_7_2013-07-26,17195.262901841197
1_8_2012-11-02,36811.02020065095
1_8_2012-11-09,34069.90508384834
1_8_2012-11-16,33235.935083848344
1_8_2012-11-23,33310.23508384834
1_8_2012-11-30,35953.30508384834
1_8_2012-12-07,38292.70508384834
1_8_2012-12-14,37215.685083848344
1_8_2012-12-21,41128.96508384834
1_8_2012-12-28,32486.16508384834
1_8_2013-01-04,36863.38508384834
1_8_2013-01-11,34100.27508384834
1_8_2013-01-18,35422.505083848344
1_8_2013-01-25,34710.63508384834
1_8_2013-02-01,40135.85508384834
1_8_2013-02-08,38384.27508384834
1_8_2013-02-15,37311.115083848345
1_8_2013-02-22,37271.10508384834
1_8_2013-03-01,40373.575083848344
1_8_2013-03-08,36620.20508384834
1_8_2013-03-15,36207.65508384834
1_8_2013-03-22,33824.83508384834
1_8_2013-03-29,37812.09508384834
1_8_2013-04-05,41983.94508384834
1_8_2013-04-12,37361.67508384834
1_8_2013-04-19,36997.325083848344
1_8_2013-04-26,38598.14508384834
1_8_2013-05-03,41655.48508384834
1_8_2013-05-10,37768.91508384834
1_8_2013-05-17,37883.63508384834
1_8_2013-05-24,39133.38508384834
1_8_2013-05-31,41106.12508384834
1_8_2013-06-07,40302.615083848345
1_8_2013-06-14,38230.14508384834
1_8_2013-06-21,37760.26508384834
1_8_2013-06-28,37713.825083848344
1_8_2013-07-05,41591.05508384834
1_8_2013-07-12,36196.39508384834
1_8_2013-07-19,37863.69508384834
1_8_2013-07-26,37048.28508384834
1_9_2012-11-02,48599.38086952642
1_9_2012-11-09,37688.979785608615
1_9_2012-11-16,28951.419785608618
1_9_2012-11-23,42247.63978560862
1_9_2012-11-30,23061.36978560862
1_9_2012-12-07,27743.40978560862
1_9_2012-12-14,31967.47978560862
1_9_2012-12-21,45464.09978560862
1_9_2012-12-28,27211.239785608617
1_9_2013-01-04,20724.059785608617
1_9_2013-01-11,15434.969785608619
1_9_2013-01-18,13351.599785608618
1_9_2013-01-25,14747.419785608618
1_9_2013-02-01,19446.15978560862
1_9_2013-02-08,21004.259785608618
1_9_2013-02-15,23886.669785608618
1_9_2013-02-22,25976.739785608617
1_9_2013-03-01,30522.149785608617
1_9_2013-03-08,28310.529785608618
1_9_2013-03-15,37960.689785608614
1_9_2013-03-22,33560.20978560862
1_9_2013-03-29,50401.31978560862
1_9_2013-04-05,41254.189785608614
1_9_2013-04-12,33155.78978560862
1_9_2013-04-19,28130.719785608617
1_9_2013-04-26,30378.789785608617
1_9_2013-05-03,31571.149785608617
1_9_2013-05-10,28062.329785608617
1_9_2013-05-17,26179.219785608617
1_9_2013-05-24,29357.419785608618
1_9_2013-05-31,35020.50978560862
1_9_2013-06-07,30325.95978560862
1_9_2013-06-14,30267.859785608616
1_9_2013-06-21,28268.279785608618
1_9_2013-06-28,25100.079785608617
1_9_2013-07-05,32870.60978560862
1_9_2013-07-12,21483.579785608617
1_9_2013-07-19,22613.029785608618
1_9_2013-07-26,22940.059785608617
1_10_2012-11-02,31566.245000000003
1_10_2012-11-09,29317.505
1_10_2012-11-16,27040.055
1_10_2012-11-23,30984.1
1_10_2012-11-30,29282.3
1_10_2012-12-07,30158.364999999998
1_10_2012-12-14,29712.905
1_10_2012-12-21,30879.9
1_10_2012-12-28,25955.89
1_10_2013-01-04,27213.800000000003
1_10_2013-01-11,23527.05
1_10_2013-01-18,24592.17
1_10_2013-01-25,24936.620000000003
1_10_2013-02-01,32427.566666666666
1_10_2013-02-08,34977.57
1_10_2013-02-15,34899.60333333333
1_10_2013-02-22,32859.263333333336
1_10_2013-03-01,36193.97666666666
1_10_2013-03-08,31543.03
1_10_2013-03-15,33625.56666666667
1_10_2013-03-22,35869.72
1_10_2013-03-29,35458.67333333333
1_10_2013-04-05,33905.37
1_10_2013-04-12,31294.99
1_10_2013-04-19,31458.586666666666
1_10_2013-04-26,29429.289999999997
1_10_2013-05-03,32535.31666666667
1_10_2013-05-10,29229.576666666664
1_10_2013-05-17,28374.396666666667
1_10_2013-05-24,31777.91333333333
1_10_2013-05-31,35827.3
1_10_2013-06-07,31960.953333333327
1_10_2013-06-14,32123.046666666665
1_10_2013-06-21,31450.149999999998
1_10_2013-06-28,30833.069999999996
1_10_2013-07-05,34680.806666666664
1_10_2013-07-12,30357.293333333335
1_10_2013-07-19,29575.02
1_10_2013-07-26,30243.333333333332
1_11_2012-11-02,25691.490952705008
1_11_2012-11-09,23508.416677792477
1_11_2012-11-16,21379.436677792477
1_11_2012-11-23,28282.396677792476
1_11_2012-11-30,33095.946677792475
1_11_2012-12-07,38774.00667779247
1_11_2012-12-14,27884.776677792477
1_11_2012-12-21,31402.056677792476
1_11_2012-12-28,23997.086677792475
1_11_2013-01-04,25633.036677792476
1_11_2013-01-11,24460.096677792477
1_11_2013-01-18,20674.316677792474
1_11_2013-01-25,17827.046677792474
1_11_2013-02-01,22395.866677792474
1_11_2013-02-08,25899.736677792476
1_11_2013-02-15,26236.566677792474
1_11_2013-02-22,21717.336677792475
1_11_2013-03-01,23253.156677792475
1_11_2013-03-08,23135.856677792475
1_11_2013-03-15,24808.456677792474
1_11_2013-03-22,24317.366677792474
1_11_2013-03-29,25197.946677792475
1_11_2013-04-05,28938.626677792476
1_11_2013-04-12,21841.146677792476
1_11_2013-04-19,21754.526677792477
1_11_2013-04-26,20676.706677792474
1_11_2013-05-03,31637.076677792476
1_11_2013-05-10,28809.016677792475
1_11_2013-05-17,23312.726677792474
1_11_2013-05-24,26892.236677792476
1_11_2013-05-31,32373.376677792476
1_11_2013-06-07,35827.91667779248
1_11_2013-06-14,27769.536677792476
1_11_2013-06-21,26374.366677792474
1_11_2013-06-28,44520.14667779247
1_11_2013-07-05,36232.946677792475
1_11_2013-07-12,25889.286677792476
1_11_2013-07-19,25993.156677792475
1_11_2013-07-26,33409.92667779248
1_12_2012-11-02,9655.385
1_12_2012-11-09,10765.265
1_12_2012-11-16,8928.314999999999
1_12_2012-11-23,8718.125
1_12_2012-11-30,7765.41
1_12_2012-12-07,7609.325
1_12_2012-12-14,7508.37
1_12_2012-12-21,7817.9349999999995
1_12_2012-12-28,7305.975
1_12_2013-01-04,7828.895
1_12_2013-01-11,7375.045
1_12_2013-01-18,7950.625
1_12_2013-01-25,8008.32
1_12_2013-02-01,8772.226666666667
1_12_2013-02-08,8627.843333333332
1_12_2013-02-15,9971.03
1_12_2013-02-22,10368.083333333334
1_12_2013-03-01,11617.353333333333
1_12_2013-03-08,12031.753333333334
1_12_2013-03-15,13552.173333333334
1_12_2013-03-22,11845.713333333333
1_12_2013-03-29,12004.883333333333
1_12_2013-04-05,11133.43
1_12_2013-04-12,11525.193333333335
1_12_2013-04-19,12244.590000000002
1_12_2013-04-26,10757.87
1_12_2013-05-03,12282.42
1_12_2013-05-10,11078.029999999999
1_12_2013-05-17,12273.949999999999
1_12_2013-05-24,12195.426666666666
1_12_2013-05-31,12749.453333333333
1_12_2013-06-07,11425.06
1_12_2013-06-14,11044.936666666666
1_12_2013-06-21,10202.263333333334
1_12_2013-06-28,11317.286666666667
1_12_2013-07-05,12519.743333333334
1_12_2013-07-12,9867.87
1_12_2013-07-19,11921.366666666667
1_12_2013-07-26,11461.826666666668
1_13_2012-11-02,42120.964348878675
1_13_2012-11-09,37280.766856432354
1_13_2012-11-16,37102.696856432354
1_13_2012-11-23,38650.35685643236
1_13_2012-11-30,37532.806856432355
1_13_2012-12-07,36429.57685643235
1_13_2012-12-14,32807.04685643235
1_13_2012-12-21,36975.78685643236
1_13_2012-12-28,32896.82685643235
1_13_2013-01-04,41436.276856432356
1_13_2013-01-11,38025.126856432355
1_13_2013-01-18,37458.53685643236
1_13_2013-01-25,34337.13685643236
1_13_2013-02-01,43503.456856432356
1_13_2013-02-08,43066.846856432356
1_13_2013-02-15,38647.79685643235
1_13_2013-02-22,40104.306856432355
1_13_2013-03-01,44590.196856432354
1_13_2013-03-08,40026.596856432356
1_13_2013-03-15,38347.706856432356
1_13_2013-03-22,37826.516856432354
1_13_2013-03-29,38721.75685643235
1_13_2013-04-05,44295.17685643236
1_13_2013-04-12,39124.486856432355
1_13_2013-04-19,39524.72685643235
1_13_2013-04-26,39102.71685643235
1_13_2013-05-03,43586.04685643235
1_13_2013-05-10,38920.056856432355
1_13_2013-05-17,37882.75685643235
1_13_2013-05-24,38566.63685643236
1_13_2013-05-31,41487.67685643236
1_13_2013-06-07,42329.346856432356
1_13_2013-06-14,39049.61685643235
1_13_2013-06-21,38969.876856432355
1_13_2013-06-28,40124.36685643235
1_13_2013-07-05,43351.79685643235
1_13_2013-07-12,39300.92685643236
1_13_2013-07-19,39421.46685643235
1_13_2013-07-26,37448.086856432354
1_14_2012-11-02,14739.610276858795
1_14_2012-11-09,14916.361632981718
1_14_2012-11-16,17816.07163298172
1_14_2012-11-23,39786.47163298172
1_14_2012-11-30,18123.55163298172
1_14_2012-12-07,23865.001632981715
1_14_2012-12-14,28858.261632981717
1_14_2012-12-21,46108.821632981715
1_14_2012-12-28,25859.441632981718
1_14_2013-01-04,14598.221632981717
1_14_2013-01-11,14324.411632981717
1_14_2013-01-18,12708.281632981718
1_14_2013-01-25,12696.631632981716
1_14_2013-02-01,15596.401632981717
1_14_2013-02-08,18304.98163298172
1_14_2013-02-15,21336.701632981716
1_14_2013-02-22,18586.831632981717
1_14_2013-03-01,19424.841632981716
1_14_2013-03-08,16540.871632981718
1_14_2013-03-15,12770.441632981718
1_14_2013-03-22,12783.701632981718
1_14_2013-03-29,14702.851632981718
1_14_2013-04-05,15665.301632981716
1_14_2013-04-12,14945.711632981716
1_14_2013-04-19,13588.271632981718
1_14_2013-04-26,14917.381632981716
1_14_2013-05-03,16206.211632981716
1_14_2013-05-10,15550.371632981718
1_14_2013-05-17,16339.131632981716
1_14_2013-05-24,14199.171632981717
1_14_2013-05-31,14916.451632981718
1_14_2013-06-07,12871.431632981717
1_14_2013-06-14,14129.941632981718
1_14_2013-06-21,13170.961632981716
1_14_2013-06-28,16971.421632981717
1_14_2013-07-05,19031.621632981718
1_14_2013-07-12,14345.301632981716
1_14_2013-07-19,12095.911632981717
1_14_2013-07-26,12719.101632981718
1_16_2012-11-02,7025.552139699902
1_16_2012-11-09,5964.117094799851
1_16_2012-11-16,4694.907094799851
1_16_2012-11-23,8451.77709479985
1_16_2012-11-30,5766.397094799851
1_16_2012-12-07,5075.447094799851
1_16_2012-12-14,4665.007094799851
1_16_2012-12-21,6284.867094799851
1_16_2012-12-28,5103.857094799851
1_16_2013-01-04,6309.167094799851
1_16_2013-01-11,5945.947094799851
1_16_2013-01-18,6451.887094799851
1_16_2013-01-25,6159.907094799851
1_16_2013-02-01,9924.81709479985
1_16_2013-02-08,13440.43709479985
1_16_2013-02-15,12699.19709479985
1_16_2013-02-22,19925.38709479985
1_16_2013-03-01,30502.22709479985
1_16_2013-03-08,32684.897094799853
1_16_2013-03-15,45011.107094799845
1_16_2013-03-22,45235.30709479985
1_16_2013-03-29,55326.677094799845
1_16_2013-04-05,59564.05709479985
1_16_2013-04-12,55398.81709479985
1_16_2013-04-19,42867.62709479985
1_16_2013-04-26,41977.44709479985
1_16_2013-05-03,44021.787094799845
1_16_2013-05-10,38936.41709479985
1_16_2013-05-17,37556.08709479985
1_16_2013-05-24,42973.63709479985
1_16_2013-05-31,45559.80709479985
1_16_2013-06-07,34836.37709479985
1_16_2013-06-14,32949.54709479985
1_16_2013-06-21,36413.537094799845
1_16_2013-06-28,37728.90709479985
1_16_2013-07-05,42730.287094799845
1_16_2013-07-12,22931.38709479985
1_16_2013-07-19,24068.11709479985
1_16_2013-07-26,23889.417094799854
1_17_2012-11-02,7524.7690724209215
1_17_2012-11-09,7330.220226210617
1_17_2012-11-16,9572.190226210618
1_17_2012-11-23,12343.190226210618
1_17_2012-11-30,9503.740226210617
1_17_2012-12-07,10498.260226210617
1_17_2012-12-14,11655.930226210618
1_17_2012-12-21,18476.960226210616
1_17_2012-12-28,10633.140226210618
1_17_2013-01-04,8100.120226210617
1_17_2013-01-11,9467.860226210618
1_17_2013-01-18,7982.540226210617
1_17_2013-01-25,7251.100226210617
1_17_2013-02-01,8142.260226210617
1_17_2013-02-08,10474.760226210617
1_17_2013-02-15,11698.420226210617
1_17_2013-02-22,9323.320226210617
1_17_2013-03-01,11201.110226210618
1_17_2013-03-08,11567.670226210617
1_17_2013-03-15,8537.250226210617
1_17_2013-03-22,7470.350226210617
1_17_2013-03-29,8446.700226210618
1_17_2013-04-05,8676.090226210617
1_17_2013-04-12,6950.040226210617
1_17_2013-04-19,8573.530226210618
1_17_2013-04-26,7881.940226210617
1_17_2013-05-03,9078.290226210618
1_17_2013-05-10,7977.980226210617
1_17_2013-05-17,9322.220226210618
1_17_2013-05-24,7337.350226210617
1_17_2013-05-31,7211.070226210617
1_17_2013-06-07,8602.880226210618
1_17_2013-06-14,6690.560226210617
1_17_2013-06-21,7482.160226210617
1_17_2013-06-28,8254.320226210617
1_17_2013-07-05,8067.430226210617
1_17_2013-07-12,7400.330226210617
1_17_2013-07-19,7209.390226210617
1_17_2013-07-26,8448.780226210618
1_18_2012-11-02,439.3929743820514
1_18_2012-11-09,515.512166666667
1_18_2012-11-16,1235.132166666667
1_18_2012-11-23,2907.082166666667
1_18_2012-11-30,3645.312166666667
1_18_2012-12-07,5325.732166666667
1_18_2012-12-14,6125.1421666666665
1_18_2012-12-21,7671.052166666666
1_18_2012-12-28,16911.722166666666
1_18_2013-01-04,14500.122166666668
1_18_2013-01-11,10536.682166666667
1_18_2013-01-18,14525.942166666668
1_18_2013-01-25,30909.462166666664
1_18_2013-02-01,48097.94216666667
1_18_2013-02-08,41480.63216666667
1_18_2013-02-15,34298.542166666666
1_18_2013-02-22,22968.612166666666
1_18_2013-03-01,21810.922166666667
1_18_2013-03-08,7384.592166666666
1_18_2013-03-15,2067.122166666667
1_18_2013-03-22,1834.9221666666672
1_18_2013-03-29,2208.742166666667
1_18_2013-04-05,3924.982166666667
1_18_2013-04-12,13053.742166666667
1_18_2013-04-19,27358.382166666666
1_18_2013-04-26,2340.192166666667
1_18_2013-05-03,1682.312166666667
1_18_2013-05-10,1492.312166666667
1_18_2013-05-17,1996.682166666667
1_18_2013-05-24,2646.6121666666672
1_18_2013-06-07,14650.002166666667
1_18_2013-07-05,365.002166666667
1_19_2012-11-02,595.3918023583718
1_19_2012-11-09,939.3596736523818
1_19_2012-11-16,800.199673652382
1_19_2012-11-23,838.5196736523819
1_19_2012-11-30,1421.1796736523818
1_19_2012-12-07,1756.1596736523818
1_19_2012-12-14,1388.1296736523818
1_19_2012-12-21,1911.6496736523818
1_19_2012-12-28,885.9196736523818
1_19_2013-01-04,614.3396736523819
1_19_2013-01-11,765.199673652382
1_19_2013-01-18,721.3296736523819
1_19_2013-01-25,728.0996736523819
1_19_2013-02-01,1183.019673652382
1_19_2013-02-08,981.0196736523819
1_19_2013-02-15,769.709673652382
1_19_2013-02-22,996.0696736523819
1_19_2013-03-01,768.2796736523819
1_19_2013-03-08,1521.7396736523817
1_19_2013-03-15,1280.519673652382
1_19_2013-03-22,1064.549673652382
1_19_2013-03-29,980.1696736523818
1_19_2013-04-05,882.6796736523818
1_19_2013-04-12,760.8496736523819
1_19_2013-04-19,1169.6196736523818
1_19_2013-04-26,531.2896736523819
1_19_2013-05-03,1162.519673652382
1_19_2013-05-10,1855.9096736523818
1_19_2013-05-17,1448.999673652382
1_19_2013-05-24,1043.3296736523819
1_19_2013-05-31,1413.1196736523818
1_19_2013-06-07,1249.559673652382
1_19_2013-06-14,958.6096736523818
1_19_2013-06-21,1181.8196736523819
1_19_2013-06-28,1048.0996736523819
1_19_2013-07-05,1202.4096736523818
1_19_2013-07-12,1010.7796736523819
1_19_2013-07-19,962.8596736523818
1_19_2013-07-26,1023.3996736523818
1_20_2012-11-02,3070.93
1_20_2012-11-09,2915.73
1_20_2012-11-16,2983.42
1_20_2012-11-23,5709.764999999999
1_20_2012-11-30,2886.9750000000004
1_20_2012-12-07,2904.12
1_20_2012-12-14,3454.09
1_20_2012-12-21,4624.63
1_20_2012-12-28,3685.26
1_20_2013-01-04,3232.62
1_20_2013-01-11,3784.41
1_20_2013-01-18,3201.04
1_20_2013-01-25,3218.07
1_20_2013-02-01,4216.413333333333
1_20_2013-02-08,4327.266666666666
1_20_2013-02-15,4794.116666666668
1_20_2013-02-22,4215.900000000001
1_20_2013-03-01,4633.256666666667
1_20_2013-03-08,6011.886666666666
1_20_2013-03-15,4510.849999999999
1_20_2013-03-22,3969.693333333333
1_20_2013-03-29,4127.546666666666
1_20_2013-04-05,3357.8500000000004
1_20_2013-04-12,3167.2033333333334
1_20_2013-04-19,3608.8866666666668
1_20_2013-04-26,3868.61
1_20_2013-05-03,4224.926666666667
1_20_2013-05-10,4253.673333333333
1_20_2013-05-17,4412.1466666666665
1_20_2013-05-24,4946.78
1_20_2013-05-31,5626.926666666666
1_20_2013-06-07,5009.61
1_20_2013-06-14,4678.86
1_20_2013-06-21,4666.633333333334
1_20_2013-06-28,5382.570000000001
1_20_2013-07-05,5208.513333333333
1_20_2013-07-12,4199.243333333333
1_20_2013-07-19,4499.973333333332
1_20_2013-07-26,4010.2233333333334
1_21_2012-11-02,8464.091421607623
1_21_2012-11-09,8746.491449071787
1_21_2012-11-16,7824.541449071788
1_21_2012-11-23,10162.101449071788
1_21_2012-11-30,7858.251449071788
1_21_2012-12-07,9690.911449071788
1_21_2012-12-14,10859.521449071788
