Id,Weekly_Sales
1_3_2013-03-29,10505.526
1_3_2013-04-05,9972.655
1_3_2013-04-12,9640.978
1_3_2013-04-19,9344.752
1_3_2013-04-26,9699.202
1_3_2013-05-03,12439.43
1_3_2013-05-10,10352.282
1_3_2013-05-17,9264.98
1_3_2013-05-24,8404.162
1_3_2013-05-31,7495.547
1_3_2013-06-07,8085.902
1_3_2013-06-14,7933.1494
1_3_2013-06-21,7303.3457
1_3_2013-06-28,7977.1104
1_3_2013-07-05,8760.348
1_3_2013-07-12,12440.955
1_3_2013-07-19,13678.1045
1_3_2013-07-26,14869.9795
1_4_2012-11-02,36520.94
1_4_2012-11-09,34962.598
1_4_2012-11-16,35200.203
1_4_2012-11-23,39276.71
1_4_2012-11-30,38086.668
1_4_2012-12-07,39003.17
1_4_2012-12-14,39261.156
1_4_2012-12-21,46074.73
1_4_2012-12-28,33120.086
1_4_2013-01-04,38262.53
1_4_2013-01-11,34867.543
1_4_2013-01-18,34291.71
1_4_2013-01-25,33964.92
1_4_2013-02-01,38464.04
1_4_2013-02-08,36442.137
1_4_2013-02-15,36037.617
1_4_2013-02-22,35971.203
1_4_2013-03-01,38342.12
1_4_2013-03-08,36478.62
1_4_2013-03-15,35600.453
1_4_2013-03-22,34729.0
1_4_2013-03-29,36364.15
1_4_2013-04-05,36536.99
1_4_2013-04-12,34858.848
1_4_2013-04-19,34719.344
1_4_2013-04-26,33774.8
1_4_2013-05-03,36380.195
1_4_2013-05-10,34314.375
1_4_2013-05-17,34516.324
1_4_2013-05-24,36641.688
1_4_2013-05-31,39253.984
1_4_2013-06-07,37375.973
1_4_2013-06-14,36541.9
1_4_2013-06-21,36844.5
1_4_2013-06-28,37551.39
1_4_2013-07-05,39391.098
1_4_2013-07-12,36742.215
1_4_2013-07-19,36068.25
1_4_2013-07-26,35645.875
1_5_2012-11-02,29480.922
1_5_2012-11-09,30625.164
1_5_2012-11-16,27399.262
1_5_2012-11-23,61606.83
1_5_2012-11-30,40285.957
1_5_2012-12-07,49278.984
1_5_2012-12-14,59439.992
1_5_2012-12-21,77592.42
1_5_2012-12-28,35003.164
1_5_2013-01-04,19185.37
1_5_2013-01-11,18034.97
1_5_2013-01-18,16578.646
1_5_2013-01-25,17901.803
1_5_2013-02-01,28525.262
1_5_2013-02-08,34601.715
1_5_2013-02-15,35997.83
1_5_2013-02-22,26682.738
1_5_2013-03-01,28257.627
1_5_2013-03-08,25222.494
1_5_2013-03-15,24101.97
1_5_2013-03-22,22100.553
1_5_2013-03-29,24049.518
1_5_2013-04-05,26090.254
1_5_2013-04-12,20576.879
1_5_2013-04-19,19418.79
1_5_2013-04-26,18115.549
1_5_2013-05-03,20019.053
1_5_2013-05-10,19614.855
1_5_2013-05-17,17518.86
1_5_2013-05-24,18341.174
1_5_2013-05-31,20169.717
1_5_2013-06-07,20531.998
1_5_2013-06-14,20185.514
1_5_2013-06-21,19954.17
1_5_2013-06-28,18740.879
1_5_2013-07-05,19972.963
1_5_2013-07-12,16990.723
1_5_2013-07-19,16119.29
1_5_2013-07-26,15497.586
1_6_2012-11-02,3068.164
1_6_2012-11-09,3527.394
1_6_2012-11-16,3027.283
1_6_2012-11-23,12427.651
1_6_2012-11-30,6125.181
1_6_2012-12-07,7112.0728
1_6_2012-12-14,10694.548
1_6_2012-12-21,24519.514
1_6_2012-12-28,5398.329
1_6_2013-01-04,3896.8118
1_6_2013-01-11,3605.2668
1_6_2013-01-18,3311.7307
1_6_2013-01-25,3393.9453
1_6_2013-02-01,4585.3853
1_6_2013-02-08,5146.8047
1_6_2013-02-15,5741.9326
1_6_2013-02-22,4368.1577
1_6_2013-03-01,5184.0024
1_6_2013-03-08,4189.31
1_6_2013-03-15,4534.322
1_6_2013-03-22,3787.746
1_6_2013-03-29,4158.263
1_6_2013-04-05,3590.023
1_6_2013-04-12,3412.7651
1_6_2013-04-19,3177.2708
1_6_2013-04-26,3183.3064
1_6_2013-05-03,4553.4146
1_6_2013-05-10,4385.67
1_6_2013-05-17,3864.3826
1_6_2013-05-24,4221.4116
1_6_2013-05-31,4376.121
1_6_2013-06-07,4149.2495
1_6_2013-06-14,4137.1084
1_6_2013-06-21,4295.6587
1_6_2013-06-28,4284.0425
1_6_2013-07-05,4385.657
1_6_2013-07-12,3423.1333
1_6_2013-07-19,3555.4988
1_6_2013-07-26,3553.808
1_7_2012-11-02,24402.098
1_7_2012-11-09,26458.393
1_7_2012-11-16,25562.33
1_7_2012-11-23,64058.83
1_7_2012-11-30,36520.89
1_7_2012-12-07,49168.395
1_7_2012-12-14,61300.24
1_7_2012-12-21,82116.53
1_7_2012-12-28,26595.91
1_7_2013-01-04,13282.541
1_7_2013-01-11,12858.739
1_7_2013-01-18,12687.096
1_7_2013-01-25,12318.522
1_7_2013-02-01,16448.531
1_7_2013-02-08,20630.441
1_7_2013-02-15,22784.602
1_7_2013-02-22,16962.09
1_7_2013-03-01,17586.033
1_7_2013-03-08,17192.227
1_7_2013-03-15,20816.314
1_7_2013-03-22,19084.77
1_7_2013-03-29,21772.523
1_7_2013-04-05,25603.742
1_7_2013-04-12,21298.98
1_7_2013-04-19,22632.707
1_7_2013-04-26,21402.064
1_7_2013-05-03,21020.691
1_7_2013-05-10,21217.674
1_7_2013-05-17,22028.271
1_7_2013-05-24,27093.023
1_7_2013-05-31,30877.996
1_7_2013-06-07,26384.535
1_7_2013-06-14,27209.855
1_7_2013-06-21,28428.379
1_7_2013-06-28,27899.463
1_7_2013-07-05,27333.928
1_7_2013-07-12,20133.908
1_7_2013-07-19,19023.988
1_7_2013-07-26,16840.82
1_8_2012-11-02,37516.773
1_8_2012-11-09,35512.836
1_8_2012-11-16,34710.27
1_8_2012-11-23,33546.996
1_8_2012-11-30,37460.363
1_8_2012-12-07,37584.76
1_8_2012-12-14,36798.207
1_8_2012-12-21,41361.36
1_8_2012-12-28,31728.713
1_8_2013-01-04,37093.383
1_8_2013-01-11,34111.973
1_8_2013-01-18,34158.875
1_8_2013-01-25,34573.516
1_8_2013-02-01,39969.363
1_8_2013-02-08,37757.68
1_8_2013-02-15,36581.832
1_8_2013-02-22,36010.246
1_8_2013-03-01,38820.12
1_8_2013-03-08,36072.887
1_8_2013-03-15,35089.977
1_8_2013-03-22,34035.91
1_8_2013-03-29,36288.93
1_8_2013-04-05,35684.4
1_8_2013-04-12,33959.14
1_8_2013-04-19,33905.195
1_8_2013-04-26,33806.42
1_8_2013-05-03,37497.934
1_8_2013-05-10,33774.453
1_8_2013-05-17,33596.332
1_8_2013-05-24,34288.457
1_8_2013-05-31,37058.902
1_8_2013-06-07,36644.184
1_8_2013-06-14,35076.234
1_8_2013-06-21,33058.81
1_8_2013-06-28,36490.434
1_8_2013-07-05,37575.043
1_8_2013-07-12,35307.02
1_8_2013-07-19,34091.918
1_8_2013-07-26,33820.7
1_9_2012-11-02,24122.863
1_9_2012-11-09,21664.184
1_9_2012-11-16,19387.816
1_9_2012-11-23,25838.201
1_9_2012-11-30,22164.283
1_9_2012-12-07,21851.896
1_9_2012-12-14,26193.484
1_9_2012-12-21,39056.76
1_9_2012-12-28,18128.34
1_9_2013-01-04,19629.441
1_9_2013-01-11,15224.954
1_9_2013-01-18,14543.132
1_9_2013-01-25,14324.351
1_9_2013-02-01,18382.97
1_9_2013-02-08,16910.234
1_9_2013-02-15,17846.227
1_9_2013-02-22,20481.008
1_9_2013-03-01,22396.41
1_9_2013-03-08,20836.285
1_9_2013-03-15,25247.574
1_9_2013-03-22,26022.506
1_9_2013-03-29,26861.309
1_9_2013-04-05,27356.107
1_9_2013-04-12,26426.334
1_9_2013-04-19,27933.559
1_9_2013-04-26,27577.398
1_9_2013-05-03,31044.986
1_9_2013-05-10,28349.04
1_9_2013-05-17,29253.926
1_9_2013-05-24,34171.523
1_9_2013-05-31,36409.258
1_9_2013-06-07,32654.57
1_9_2013-06-14,32126.047
1_9_2013-06-21,34639.777
1_9_2013-06-28,35535.297
1_9_2013-07-05,36020.68
1_9_2013-07-12,29633.781
1_9_2013-07-19,28561.488
1_9_2013-07-26,28069.162
1_10_2012-11-02,31589.201
1_10_2012-11-09,31143.621
1_10_2012-11-16,29347.865
1_10_2012-11-23,32481.314
1_10_2012-11-30,30166.059
1_10_2012-12-07,29263.996
1_10_2012-12-14,31518.781
1_10_2012-12-21,36018.645
1_10_2012-12-28,27857.975
1_10_2013-01-04,27396.098
1_10_2013-01-11,26240.941
1_10_2013-01-18,25330.902
1_10_2013-01-25,26779.898
1_10_2013-02-01,30900.443
1_10_2013-02-08,31546.502
1_10_2013-02-15,31516.852
1_10_2013-02-22,30221.184
1_10_2013-03-01,31473.371
1_10_2013-03-08,29149.96
1_10_2013-03-15,32171.219
1_10_2013-03-22,29758.094
1_10_2013-03-29,30899.652
1_10_2013-04-05,30718.031
1_10_2013-04-12,28687.111
1_10_2013-04-19,29573.947
1_10_2013-04-26,28940.145
1_10_2013-05-03,29909.592
1_10_2013-05-10,28740.63
1_10_2013-05-17,28865.393
1_10_2013-05-24,31709.643
1_10_2013-05-31,34966.777
1_10_2013-06-07,32194.465
1_10_2013-06-14,32329.018
1_10_2013-06-21,33195.633
1_10_2013-06-28,33421.13
1_10_2013-07-05,33843.523
1_10_2013-07-12,31358.445
1_10_2013-07-19,30927.562
1_10_2013-07-26,30879.672
1_11_2012-11-02,24821.135
1_11_2012-11-09,24317.38
1_11_2012-11-16,22462.547
1_11_2012-11-23,26068.441
1_11_2012-11-30,26702.797
1_11_2012-12-07,27506.691
1_11_2012-12-14,28069.844
1_11_2012-12-21,35232.496
1_11_2012-12-28,23840.748
1_11_2013-01-04,23462.564
1_11_2013-01-11,21444.535
1_11_2013-01-18,20011.127
1_11_2013-01-25,19552.307
1_11_2013-02-01,25014.229
1_11_2013-02-08,23389.215
1_11_2013-02-15,23001.934
1_11_2013-02-22,23539.66
1_11_2013-03-01,25908.703
1_11_2013-03-08,23071.613
1_11_2013-03-15,22210.3
1_11_2013-03-22,20834.645
1_11_2013-03-29,21583.73
1_11_2013-04-05,22615.586
1_11_2013-04-12,20717.78
1_11_2013-04-19,21886.656
1_11_2013-04-26,20879.658
1_11_2013-05-03,25750.73
1_11_2013-05-10,23504.186
1_11_2013-05-17,22697.662
1_11_2013-05-24,28015.422
1_11_2013-05-31,32501.02
1_11_2013-06-07,28573.326
1_11_2013-06-14,27038.06
1_11_2013-06-21,27994.39
1_11_2013-06-28,29016.268
1_11_2013-07-05,30004.543
1_11_2013-07-12,23872.928
1_11_2013-07-19,22191.332
1_11_2013-07-26,20968.662
1_12_2012-11-02,10169.04
1_12_2012-11-09,10133.567
1_12_2012-11-16,8835.251
1_12_2012-11-23,8003.3857
1_12_2012-11-30,8744.322
1_12_2012-12-07,8676.049
1_12_2012-12-14,7493.0537
1_12_2012-12-21,7671.3013
1_12_2012-12-28,8108.7227
1_12_2013-01-04,9341.367
1_12_2013-01-11,8729.531
1_12_2013-01-18,8375.008
1_12_2013-01-25,9031.039
1_12_2013-02-01,10191.706
1_12_2013-02-08,10268.301
1_12_2013-02-15,9488.198
1_12_2013-02-22,10044.275
1_12_2013-03-01,11337.115
1_12_2013-03-08,10654.801
1_12_2013-03-15,11422.143
1_12_2013-03-22,10208.413
1_12_2013-03-29,10802.348
1_12_2013-04-05,11350.622
1_12_2013-04-12,10529.901
1_12_2013-04-19,10935.327
1_12_2013-04-26,10435.599
1_12_2013-05-03,11377.148
1_12_2013-05-10,11112.074
1_12_2013-05-17,10687.868
1_12_2013-05-24,12561.039
1_12_2013-05-31,13898.458
1_12_2013-06-07,12832.728
1_12_2013-06-14,12073.238
1_12_2013-06-21,12390.853
1_12_2013-06-28,13104.717
1_12_2013-07-05,13893.607
1_12_2013-07-12,12440.305
1_12_2013-07-19,11789.693
1_12_2013-07-26,11576.706
1_13_2012-11-02,41151.523
1_13_2012-11-09,37718.73
1_13_2012-11-16,37587.02
1_13_2012-11-23,36690.797
1_13_2012-11-30,36239.324
1_13_2012-12-07,35774.613
1_13_2012-12-14,34349.086
1_13_2012-12-21,39929.773
1_13_2012-12-28,30423.252
1_13_2013-01-04,40702.11
1_13_2013-01-11,38105.957
1_13_2013-01-18,38117.6
1_13_2013-01-25,36830.68
1_13_2013-02-01,43068.28
1_13_2013-02-08,39081.355
1_13_2013-02-15,38696.13
1_13_2013-02-22,38414.37
1_13_2013-03-01,41958.082
1_13_2013-03-08,39350.875
1_13_2013-03-15,37966.914
1_13_2013-03-22,36932.344
1_13_2013-03-29,38643.414
1_13_2013-04-05,39046.55
1_13_2013-04-12,36438.016
1_13_2013-04-19,37788.85
1_13_2013-04-26,36267.844
1_13_2013-05-03,39044.55
1_13_2013-05-10,35321.754
1_13_2013-05-17,37173.164
1_13_2013-05-24,38706.215
1_13_2013-05-31,41391.316
1_13_2013-06-07,39718.86
1_13_2013-06-14,38822.68
1_13_2013-06-21,38487.727
1_13_2013-06-28,40345.594
1_13_2013-07-05,41071.203
1_13_2013-07-12,38645.24
1_13_2013-07-19,37966.008
1_13_2013-07-26,37437.223
1_14_2012-11-02,15157.718
1_14_2012-11-09,16090.479
1_14_2012-11-16,15987.132
1_14_2012-11-23,35949.04
1_14_2012-11-30,18823.45
1_14_2012-12-07,21842.643
1_14_2012-12-14,28810.52
1_14_2012-12-21,49563.426
1_14_2012-12-28,18834.045
1_14_2013-01-04,14260.002
1_14_2013-01-11,12774.6045
1_14_2013-01-18,12540.235
1_14_2013-01-25,12462.378
1_14_2013-02-01,15581.602
1_14_2013-02-08,17037.373
1_14_2013-02-15,18045.455
1_14_2013-02-22,15925.286
1_14_2013-03-01,16755.158
1_14_2013-03-08,15593.536
1_14_2013-03-15,15403.218
1_14_2013-03-22,13761.186
1_14_2013-03-29,14927.8125
1_14_2013-04-05,14119.932
1_14_2013-04-12,12872.682
1_14_2013-04-19,12464.228
1_14_2013-04-26,12467.931
1_14_2013-05-03,14172.281
1_14_2013-05-10,14114.319
1_14_2013-05-17,12793.862
1_14_2013-05-24,13204.957
1_14_2013-05-31,14787.479
1_14_2013-06-07,13670.569
1_14_2013-06-14,13790.146
1_14_2013-06-21,13642.966
1_14_2013-06-28,14128.427
1_14_2013-07-05,14879.341
1_14_2013-07-12,12426.228
1_14_2013-07-19,12102.123
1_14_2013-07-26,12264.79
1_16_2012-11-02,7742.948
1_16_2012-11-09,6370.1865
1_16_2012-11-16,5901.9146
1_16_2012-11-23,6791.733
1_16_2012-11-30,5562.2197
1_16_2012-12-07,9360.255
1_16_2012-12-14,7245.98
1_16_2012-12-21,7795.558
1_16_2012-12-28,4012.363
1_16_2013-01-04,8955.242
1_16_2013-01-11,8418.014
1_16_2013-01-18,8429.523
1_16_2013-01-25,7157.8823
1_16_2013-02-01,10780.704
1_16_2013-02-08,10014.632
1_16_2013-02-15,10584.166
1_16_2013-02-22,11009.429
1_16_2013-03-01,12714.839
1_16_2013-03-08,15560.97
1_16_2013-03-15,20441.271
1_16_2013-03-22,25775.777
1_16_2013-03-29,30234.496
1_16_2013-04-05,35243.74
1_16_2013-04-12,33790.836
1_16_2013-04-19,36424.29
1_16_2013-04-26,35352.46
1_16_2013-05-03,39051.805
1_16_2013-05-10,37946.953
1_16_2013-05-17,37477.26
1_16_2013-05-24,42331.316
1_16_2013-05-31,45656.44
1_16_2013-06-07,40356.023
1_16_2013-06-14,39229.24
1_16_2013-06-21,39602.848
1_16_2013-06-28,40454.17
1_16_2013-07-05,41084.688
1_16_2013-07-12,32185.508
1_16_2013-07-19,29995.63
1_16_2013-07-26,25855.023
1_17_2012-11-02,9058.866
1_17_2012-11-09,8929.033
1_17_2012-11-16,9012.191
1_17_2012-11-23,14621.912
1_17_2012-11-30,10904.925
1_17_2012-12-07,12044.098
1_17_2012-12-14,14714.634
1_17_2012-12-21,21777.7
1_17_2012-12-28,11166.07
1_17_2013-01-04,8513.756
1_17_2013-01-11,7565.6763
1_17_2013-01-18,7301.4556
1_17_2013-01-25,7687.5166
1_17_2013-02-01,11433.844
1_17_2013-02-08,12531.937
1_17_2013-02-15,12192.637
1_17_2013-02-22,11158.856
1_17_2013-03-01,11743.518
1_17_2013-03-08,10871.554
1_17_2013-03-15,10136.953
1_17_2013-03-22,8659.254
1_17_2013-03-29,9314.556
1_17_2013-04-05,8636.965
1_17_2013-04-12,7837.351
1_17_2013-04-19,7713.2476
1_17_2013-04-26,7717.7207
1_17_2013-05-03,8851.368
1_17_2013-05-10,8572.853
1_17_2013-05-17,7184.9067
1_17_2013-05-24,6837.6567
1_17_2013-05-31,7354.289
1_17_2013-06-07,7842.2803
1_17_2013-06-14,7557.4746
1_17_2013-06-21,7248.05
1_17_2013-06-28,7688.78
1_17_2013-07-05,8823.747
1_17_2013-07-12,7974.5947
1_17_2013-07-19,7783.5103
1_17_2013-07-26,7827.711
1_18_2012-11-02,14654.642
1_18_2012-11-09,13620.453
1_18_2012-11-16,16422.244
1_18_2012-11-23,33385.82
1_18_2012-11-30,23572.281
1_18_2012-12-07,28634.049
1_18_2012-12-14,34088.43
1_18_2012-12-21,43117.934
1_18_2012-12-28,16426.021
1_18_2013-01-04,2008.2789
1_18_2013-01-11,639.39417
1_18_2013-01-18,747.1168
1_18_2013-01-25,1852.8549
1_18_2013-02-01,4780.9946
1_18_2013-02-08,12469.741
1_18_2013-02-15,13809.924
1_18_2013-02-22,1020.6588
1_18_2013-03-01,1314.2953
1_18_2013-03-08,1275.8599
1_18_2013-03-15,2239.5823
1_18_2013-03-22,3013.8645
1_18_2013-03-29,3816.7598
1_18_2013-04-05,6162.746
1_18_2013-04-12,3241.8838
1_18_2013-04-19,891.00226
1_18_2013-04-26,-37.684532
1_18_2013-05-03,-132.38083
1_18_2013-05-10,15.9069605
1_18_2013-05-17,-211.75818
1_18_2013-05-24,-288.32788
1_18_2013-06-07,12.300576
1_18_2013-07-05,-304.7688
1_19_2012-11-02,1340.4216
1_19_2012-11-09,1596.8722
1_19_2012-11-16,1378.7518
1_19_2012-11-23,1205.3402
1_19_2012-11-30,1371.4745
1_19_2012-12-07,1656.8522
1_19_2012-12-14,1667.2231
1_19_2012-12-21,1297.2264
1_19_2012-12-28,1265.7769
1_19_2013-01-04,859.8869
1_19_2013-01-11,973.4477
1_19_2013-01-18,1026.7498
1_19_2013-01-25,1007.9018
1_19_2013-02-01,1445.7446
1_19_2013-02-08,1541.2904
1_19_2013-02-15,1880.2266
1_19_2013-02-22,1350.4343
1_19_2013-03-01,1494.6067
1_19_2013-03-08,1567.724
1_19_2013-03-15,1659.5895
1_19_2013-03-22,1663.9594
1_19_2013-03-29,1586.1921
1_19_2013-04-05,1695.3217
1_19_2013-04-12,1479.7008
1_19_2013-04-19,1498.5565
1_19_2013-04-26,1394.5245
1_19_2013-05-03,1413.13
1_19_2013-05-10,1481.9149
1_19_2013-05-17,1313.8341
1_19_2013-05-24,1133.9894
1_19_2013-05-31,945.6691
1_19_2013-06-07,1233.7867
1_19_2013-06-14,1301.7725
1_19_2013-06-21,1254.8728
1_19_2013-06-28,1269.3185
1_19_2013-07-05,1067.5637
1_19_2013-07-12,1050.0756
1_19_2013-07-19,1155.9625
1_19_2013-07-26,1113.4409
1_20_2012-11-02,3583.988
1_20_2012-11-09,3000.1538
1_20_2012-11-16,2683.217
1_20_2012-11-23,4546.51
1_20_2012-11-30,3538.1223
1_20_2012-12-07,3319.052
1_20_2012-12-14,3024.5522
1_20_2012-12-21,4894.383
1_20_2012-12-28,4137.671
1_20_2013-01-04,3272.3286
1_20_2013-01-11,2876.2766
1_20_2013-01-18,2526.1663
1_20_2013-01-25,2683.7324
1_20_2013-02-01,4236.8755
1_20_2013-02-08,3979.9885
1_20_2013-02-15,4433.9224
1_20_2013-02-22,3732.9722
1_20_2013-03-01,4267.001
1_20_2013-03-08,3692.6606
1_20_2013-03-15,4202.1484
1_20_2013-03-22,3951.2534
1_20_2013-03-29,4506.122
1_20_2013-04-05,4419.7124
1_20_2013-04-12,4028.3604
1_20_2013-04-19,3777.4668
1_20_2013-04-26,3866.9253
1_20_2013-05-03,4744.1216
1_20_2013-05-10,4553.3477
1_20_2013-05-17,3897.9468
1_20_2013-05-24,4312.0264
1_20_2013-05-31,4861.3765
1_20_2013-06-07,4565.452
1_20_2013-06-14,4085.6877
1_20_2013-06-21,4234.3457
1_20_2013-06-28,4404.466
1_20_2013-07-05,4706.664
1_20_2013-07-12,4054.66
1_20_2013-07-19,3755.9182
1_20_2013-07-26,3776.2332
1_21_2012-11-02,7434.744
1_21_2012-11-09,7647.7207
1_21_2012-11-16,7047.2495
1_21_2012-11-23,9502.767
1_21_2012-11-30,8479.393
1_21_2012-12-07,9028.053
1_21_2012-12-14,10571.289
1_21_2012-12-21,14961.795
1_21_2012-12-28,7017.0703
1_21_2013-01-04,6824.921
1_21_2013-01-11,5710.9536
1_21_2013-01-18,6138.952
1_21_2013-01-25,6211.0254
1_21_2013-02-01,8162.742
1_21_2013-02-08,7748.9326
1_21_2013-02-15,8011.589
1_21_2013-02-22,7886.224
1_21_2013-03-01,8973.498
1_21_2013-03-08,7962.5405
1_21_2013-03-15,8033.298
1_21_2013-03-22,7685.208
1_21_2013-03-29,8509.676
1_21_2013-04-05,8002.3735
1_21_2013-04-12,7564.572
1_21_2013-04-19,7592.623
1_21_2013-04-26,7614.0117
1_21_2013-05-03,8429.274
1_21_2013-05-10,7497.3306
1_21_2013-05-17,6928.4683
1_21_2013-05-24,7237.456
1_21_2013-05-31,7453.8804
1_21_2013-06-07,7699.9985
1_21_2013-06-14,7380.206
1_21_2013-06-21,7463.482
1_21_2013-06-28,7856.5737
1_21_2013-07-05,7819.0674
1_21_2013-07-12,7479.781
1_21_2013-07-19,7345.2056
1_21_2013-07-26,7324.9185
1_22_2012-11-02,9072.006
1_22_2012-11-09,7533.614
1_22_2012-11-16,7617.994
1_22_2012-11-23,17202.875
1_22_2012-11-30,9798.809
1_22_2012-12-07,11378.342
1_22_2012-12-14,13574.206
1_22_2012-12-21,22553.57
1_22_2012-12-28,10215.001
1_22_2013-01-04,7767.126
1_22_2013-01-11,7462.25
1_22_2013-01-18,7094.9087
1_22_2013-01-25,7555.5596
1_22_2013-02-01,11265.076
1_22_2013-02-08,12205.553
1_22_2013-02-15,12314.022
1_22_2013-02-22,9710.742
1_22_2013-03-01,10362.917
1_22_2013-03-08,9211.902
1_22_2013-03-15,8233.311
1_22_2013-03-22,7302.4614
1_22_2013-03-29,7635.3784
1_22_2013-04-05,6698.513
1_22_2013-04-12,5751.6895
1_22_2013-04-19,5797.207
1_22_2013-04-26,5851.6665
1_22_2013-05-03,7254.948
1_22_2013-05-10,6210.8086
1_22_2013-05-17,5591.3325
1_22_2013-05-24,5281.8525
1_22_2013-05-31,6217.8687
1_22_2013-06-07,6540.007
1_22_2013-06-14,6092.107
1_22_2013-06-21,6191.659
1_22_2013-06-28,6726.602
1_22_2013-07-05,6983.193
1_22_2013-07-12,6521.0376
1_22_2013-07-19,6305.9966
1_22_2013-07-26,6558.197
1_23_2012-11-02,22910.04
1_23_2012-11-09,21959.938
1_23_2012-11-16,21225.895
1_23_2012-11-23,30942.611
1_23_2012-11-30,25155.668
1_23_2012-12-07,26198.031
1_23_2012-12-14,32956.938
1_23_2012-12-21,47786.074
1_23_2012-12-28,19558.805
1_23_2013-01-04,17444.865
1_23_2013-01-11,15536.921
1_23_2013-01-18,15754.299
1_23_2013-01-25,15646.186
1_23_2013-02-01,19622.686
1_23_2013-02-08,21542.363
1_23_2013-02-15,22166.564
1_23_2013-02-22,18337.855
1_23_2013-03-01,19781.312
1_23_2013-03-08,18919.453
1_23_2013-03-15,19792.207
1_23_2013-03-22,18964.105
1_23_2013-03-29,19382.84
1_23_2013-04-05,20007.889
1_23_2013-04-12,18858.197
1_23_2013-04-19,18442.002
1_23_2013-04-26,18204.625
1_23_2013-05-03,20398.873
1_23_2013-05-10,19825.533
1_23_2013-05-17,19133.139
1_23_2013-05-24,21241.484
1_23_2013-05-31,23274.941
1_23_2013-06-07,23148.453
1_23_2013-06-14,21984.637
1_23_2013-06-21,22865.9
1_23_2013-06-28,22684.219
1_23_2013-07-05,23057.512
1_23_2013-07-12,19395.11
1_23_2013-07-19,18651.508
1_23_2013-07-26,18651.004
1_24_2012-11-02,6532.239
1_24_2012-11-09,5745.447
1_24_2012-11-16,5437.8037
1_24_2012-11-23,9294.149
1_24_2012-11-30,7934.9937
1_24_2012-12-07,8583.598
1_24_2012-12-14,11112.116
1_24_2012-12-21,15990.866
1_24_2012-12-28,5097.3804
1_24_2013-01-04,4888.0073
1_24_2013-01-11,4875.7393
1_24_2013-01-18,4273.557
