Id,Weekly_Sales
1_9_2013-07-05,32722.684
1_9_2013-07-12,24281.709
1_9_2013-07-19,24509.61
1_9_2013-07-26,23669.516
1_10_2012-11-02,31148.812
1_10_2012-11-09,27877.564
1_10_2012-11-16,28227.299
1_10_2012-11-23,26888.297
1_10_2012-11-30,32573.451
1_10_2012-12-07,32067.27
1_10_2012-12-14,29883.318
1_10_2012-12-21,30805.13
1_10_2012-12-28,27583.441
1_10_2013-01-04,26155.275
1_10_2013-01-11,25059.836
1_10_2013-01-18,24685.686
1_10_2013-01-25,24378.4
1_10_2013-02-01,33962.363
1_10_2013-02-08,35612.97
1_10_2013-02-15,34074.836
1_10_2013-02-22,30017.713
1_10_2013-03-01,32807.25
1_10_2013-03-08,31478.146
1_10_2013-03-15,33097.305
1_10_2013-03-22,30780.17
1_10_2013-03-29,33123.594
1_10_2013-04-05,33943.574
1_10_2013-04-12,30672.664
1_10_2013-04-19,30761.443
1_10_2013-04-26,30458.016
1_10_2013-05-03,34266.51
1_10_2013-05-10,30627.67
1_10_2013-05-17,28142.771
1_10_2013-05-24,32303.746
1_10_2013-05-31,36430.95
1_10_2013-06-07,32191.637
1_10_2013-06-14,30618.273
1_10_2013-06-21,31802.092
1_10_2013-06-28,34673.074
1_10_2013-07-05,35444.344
1_10_2013-07-12,30764.293
1_10_2013-07-19,30570.996
1_10_2013-07-26,30239.81
1_11_2012-11-02,24558.71
1_11_2012-11-09,23841.54
1_11_2012-11-16,24327.768
1_11_2012-11-23,28843.164
1_11_2012-11-30,30128.238
1_11_2012-12-07,32143.725
1_11_2012-12-14,31230.967
1_11_2012-12-21,30916.947
1_11_2012-12-28,24243.213
1_11_2013-01-04,24921.674
1_11_2013-01-11,22845.42
1_11_2013-01-18,21174.18
1_11_2013-01-25,18528.027
1_11_2013-02-01,22839.588
1_11_2013-02-08,20935.02
1_11_2013-02-15,19903.697
1_11_2013-02-22,19085.338
1_11_2013-03-01,21149.367
1_11_2013-03-08,20390.775
1_11_2013-03-15,22237.523
1_11_2013-03-22,20958.453
1_11_2013-03-29,23014.33
1_11_2013-04-05,25460.979
1_11_2013-04-12,22938.97
1_11_2013-04-19,21502.373
1_11_2013-04-26,21569.658
1_11_2013-05-03,22016.955
1_11_2013-05-10,20832.629
1_11_2013-05-17,22297.654
1_11_2013-05-24,28257.137
1_11_2013-05-31,32574.537
1_11_2013-06-07,29891.195
1_11_2013-06-14,28335.168
1_11_2013-06-21,30509.04
1_11_2013-06-28,31944.326
1_11_2013-07-05,33283.28
1_11_2013-07-12,27838.268
1_11_2013-07-19,27866.076
1_11_2013-07-26,25321.234
1_12_2012-11-02,11213.855
1_12_2012-11-09,9901.497
1_12_2012-11-16,9255.873
1_12_2012-11-23,5369.4756
1_12_2012-11-30,9483.772
1_12_2012-12-07,8765.007
1_12_2012-12-14,8680.57
1_12_2012-12-21,5763.7554
1_12_2012-12-28,7794.908
1_12_2013-01-04,9566.222
1_12_2013-01-11,8230.62
1_12_2013-01-18,8724.47
1_12_2013-01-25,8942.863
1_12_2013-02-01,9630.505
1_12_2013-02-08,8963.314
1_12_2013-02-15,9663.845
1_12_2013-02-22,9862.865
1_12_2013-03-01,12107.533
1_12_2013-03-08,10581.787
1_12_2013-03-15,10869.797
1_12_2013-03-22,10676.293
1_12_2013-03-29,11416.323
1_12_2013-04-05,11502.649
1_12_2013-04-12,10815.685
1_12_2013-04-19,10930.154
1_12_2013-04-26,10731.107
1_12_2013-05-03,11913.472
1_12_2013-05-10,10440.968
1_12_2013-05-17,10522.331
1_12_2013-05-24,11562.94
1_12_2013-05-31,12046.276
1_12_2013-06-07,11470.238
1_12_2013-06-14,10909.596
1_12_2013-06-21,10585.178
1_12_2013-06-28,11778.4
1_12_2013-07-05,11562.417
1_12_2013-07-12,10907.728
1_12_2013-07-19,10875.119
1_12_2013-07-26,10524.978
1_13_2012-11-02,41999.18
1_13_2012-11-09,37282.977
1_13_2012-11-16,36510.555
1_13_2012-11-23,34513.7
1_13_2012-11-30,36609.293
1_13_2012-12-07,36021.914
1_13_2012-12-14,35966.4
1_13_2012-12-21,36570.188
1_13_2012-12-28,32870.13
1_13_2013-01-04,39435.54
1_13_2013-01-11,36955.62
1_13_2013-01-18,37252.773
1_13_2013-01-25,35064.594
1_13_2013-02-01,41477.63
1_13_2013-02-08,39497.105
1_13_2013-02-15,38719.99
1_13_2013-02-22,38438.5
1_13_2013-03-01,43060.598
1_13_2013-03-08,38870.23
1_13_2013-03-15,37696.418
1_13_2013-03-22,36838.93
1_13_2013-03-29,39393.523
1_13_2013-04-05,41207.6
1_13_2013-04-12,38173.285
1_13_2013-04-19,38190.96
1_13_2013-04-26,36600.605
1_13_2013-05-03,40932.78
1_13_2013-05-10,37356.59
1_13_2013-05-17,37936.81
1_13_2013-05-24,38369.38
1_13_2013-05-31,41689.613
1_13_2013-06-07,40290.58
1_13_2013-06-14,38206.91
1_13_2013-06-21,37741.09
1_13_2013-06-28,39645.625
1_13_2013-07-05,41472.043
1_13_2013-07-12,38446.344
1_13_2013-07-19,39005.22
1_13_2013-07-26,38057.3
1_14_2012-11-02,14542.218
1_14_2012-11-09,17056.941
1_14_2012-11-16,18122.293
1_14_2012-11-23,41519.562
1_14_2012-11-30,19682.518
1_14_2012-12-07,22645.584
1_14_2012-12-14,26565.46
1_14_2012-12-21,46363.766
1_14_2012-12-28,19866.455
1_14_2013-01-04,14389.504
1_14_2013-01-11,12989.639
1_14_2013-01-18,12848.658
1_14_2013-01-25,13014.738
1_14_2013-02-01,17125.7
1_14_2013-02-08,17540.693
1_14_2013-02-15,18344.455
1_14_2013-02-22,15906.991
1_14_2013-03-01,17066.709
1_14_2013-03-08,15561.166
1_14_2013-03-15,15837.856
1_14_2013-03-22,13775.016
1_14_2013-03-29,14364.285
1_14_2013-04-05,15099.219
1_14_2013-04-12,13478.551
1_14_2013-04-19,13699.835
1_14_2013-04-26,12976.1
1_14_2013-05-03,15123.062
1_14_2013-05-10,14497.877
1_14_2013-05-17,12946.684
1_14_2013-05-24,13560.064
1_14_2013-05-31,14211.429
1_14_2013-06-07,13887.213
1_14_2013-06-14,13469.543
1_14_2013-06-21,12897.57
1_14_2013-06-28,13730.082
1_14_2013-07-05,13704.428
1_14_2013-07-12,12142.09
1_14_2013-07-19,11805.725
1_14_2013-07-26,11651.581
1_16_2012-11-02,8648.465
1_16_2012-11-09,6151.4907
1_16_2012-11-16,4396.443
1_16_2012-11-23,3377.1997
1_16_2012-11-30,3646.0454
1_16_2012-12-07,4976.3584
1_16_2012-12-14,5495.2285
1_16_2012-12-21,2727.931
1_16_2012-12-28,5170.346
1_16_2013-01-04,6407.3345
1_16_2013-01-11,6543.0527
1_16_2013-01-18,6763.788
1_16_2013-01-25,6786.5825
1_16_2013-02-01,12148.057
1_16_2013-02-08,13312.59
1_16_2013-02-15,18979.479
1_16_2013-02-22,22175.492
1_16_2013-03-01,28671.822
1_16_2013-03-08,32362.098
1_16_2013-03-15,42464.176
1_16_2013-03-22,40342.777
1_16_2013-03-29,46440.926
1_16_2013-04-05,52631.77
1_16_2013-04-12,47628.85
1_16_2013-04-19,45765.01
1_16_2013-04-26,45324.15
1_16_2013-05-03,46994.793
1_16_2013-05-10,41681.617
1_16_2013-05-17,38818.066
1_16_2013-05-24,43052.43
1_16_2013-05-31,47680.32
1_16_2013-06-07,39571.875
1_16_2013-06-14,36084.297
1_16_2013-06-21,34052.098
1_16_2013-06-28,32840.34
1_16_2013-07-05,33153.35
1_16_2013-07-12,25899.178
1_16_2013-07-19,24224.014
1_16_2013-07-26,22243.654
1_17_2012-11-02,9316.331
1_17_2012-11-09,9412.015
1_17_2012-11-16,9657.512
1_17_2012-11-23,12642.205
1_17_2012-11-30,9460.021
1_17_2012-12-07,10631.172
1_17_2012-12-14,13119.579
1_17_2012-12-21,20118.23
1_17_2012-12-28,9394.717
1_17_2013-01-04,9433.72
1_17_2013-01-11,8390.069
1_17_2013-01-18,8496.049
1_17_2013-01-25,8834.439
1_17_2013-02-01,12002.564
1_17_2013-02-08,11654.132
1_17_2013-02-15,11815.094
1_17_2013-02-22,10737.939
1_17_2013-03-01,11892.659
1_17_2013-03-08,10577.178
1_17_2013-03-15,10204.455
1_17_2013-03-22,8891.942
1_17_2013-03-29,8528.857
1_17_2013-04-05,8784.971
1_17_2013-04-12,8254.211
1_17_2013-04-19,8128.443
1_17_2013-04-26,7847.2183
1_17_2013-05-03,9167.875
1_17_2013-05-10,8382.008
1_17_2013-05-17,7753.8433
1_17_2013-05-24,8426.46
1_17_2013-05-31,8145.55
1_17_2013-06-07,7872.04
1_17_2013-06-14,8095.914
1_17_2013-06-21,7906.4263
1_17_2013-06-28,7622.1763
1_17_2013-07-05,7682.089
1_17_2013-07-12,7269.368
1_17_2013-07-19,7258.267
1_17_2013-07-26,7159.1523
1_18_2012-11-02,16677.533
1_18_2012-11-09,9544.127
1_18_2012-11-16,14458.329
1_18_2012-11-23,30752.512
1_18_2012-11-30,47504.633
1_18_2012-12-07,46861.688
1_18_2012-12-14,34134.21
1_18_2012-12-21,25358.68
1_18_2012-12-28,16433.414
1_18_2013-01-04,6224.557
1_18_2013-01-11,1952.6212
1_18_2013-01-18,1588.9689
1_18_2013-01-25,2038.7665
1_18_2013-02-01,2898.0142
1_18_2013-02-08,12907.525
1_18_2013-02-15,16291.217
1_18_2013-02-22,593.8457
1_18_2013-03-01,169.43437
1_18_2013-03-08,127.29433
1_18_2013-03-15,364.368
1_18_2013-03-22,634.3608
1_18_2013-03-29,2036.6309
1_18_2013-04-05,4377.4365
1_18_2013-04-12,1767.9501
1_18_2013-04-19,-7.0975504
1_18_2013-04-26,-6.354081
1_18_2013-05-03,147.44174
1_18_2013-05-10,185.5542
1_18_2013-05-17,45.756058
1_18_2013-05-24,29.643644
1_18_2013-06-07,23.104788
1_18_2013-07-05,23.358923
1_19_2012-11-02,1149.2693
1_19_2012-11-09,1210.2744
1_19_2012-11-16,1241.011
1_19_2012-11-23,870.4454
1_19_2012-11-30,1219.7548
1_19_2012-12-07,1386.2509
1_19_2012-12-14,1749.3009
1_19_2012-12-21,1790.5577
1_19_2012-12-28,918.9961
1_19_2013-01-04,1145.6838
1_19_2013-01-11,1095.0762
1_19_2013-01-18,1160.5188
1_19_2013-01-25,1185.299
1_19_2013-02-01,1317.4813
1_19_2013-02-08,1421.6869
1_19_2013-02-15,1410.1414
1_19_2013-02-22,1335.8909
1_19_2013-03-01,1522.5602
1_19_2013-03-08,1427.2908
1_19_2013-03-15,1430.854
1_19_2013-03-22,1270.0195
1_19_2013-03-29,1433.5563
1_19_2013-04-05,1510.2772
1_19_2013-04-12,1394.7125
1_19_2013-04-19,1408.9862
1_19_2013-04-26,1365.6433
1_19_2013-05-03,1731.7422
1_19_2013-05-10,1584.9261
1_19_2013-05-17,1322.5264
1_19_2013-05-24,1072.5579
1_19_2013-05-31,837.5895
1_19_2013-06-07,871.4865
1_19_2013-06-14,927.9147
1_19_2013-06-21,766.5568
1_19_2013-06-28,760.4842
1_19_2013-07-05,505.95804
1_19_2013-07-12,927.2281
1_19_2013-07-19,965.05396
1_19_2013-07-26,960.869
1_20_2012-11-02,3365.5618
1_20_2012-11-09,3005.0833
1_20_2012-11-16,3279.4607
1_20_2012-11-23,6013.805
1_20_2012-11-30,2654.9277
1_20_2012-12-07,2939.9272
1_20_2012-12-14,2889.5164
1_20_2012-12-21,3771.0234
1_20_2012-12-28,3604.606
1_20_2013-01-04,3577.0276
1_20_2013-01-11,3395.7595
1_20_2013-01-18,3431.4119
1_20_2013-01-25,3196.4019
1_20_2013-02-01,4395.891
1_20_2013-02-08,4485.202
1_20_2013-02-15,4366.805
1_20_2013-02-22,4553.8306
1_20_2013-03-01,5070.8696
1_20_2013-03-08,4570.1094
1_20_2013-03-15,4751.7144
1_20_2013-03-22,3880.9658
1_20_2013-03-29,4138.6426
1_20_2013-04-05,4222.1787
1_20_2013-04-12,4127.1924
1_20_2013-04-19,4085.2234
1_20_2013-04-26,4048.7095
1_20_2013-05-03,4875.1963
1_20_2013-05-10,4467.504
1_20_2013-05-17,4442.6836
1_20_2013-05-24,4983.4165
1_20_2013-05-31,5719.98
1_20_2013-06-07,5125.6943
1_20_2013-06-14,4554.863
1_20_2013-06-21,4358.332
1_20_2013-06-28,4847.0127
1_20_2013-07-05,4815.744
1_20_2013-07-12,4416.924
1_20_2013-07-19,4385.6953
1_20_2013-07-26,4266.2817
1_21_2012-11-02,7909.3623
1_21_2012-11-09,7420.5835
1_21_2012-11-16,7884.0264
1_21_2012-11-23,6326.255
1_21_2012-11-30,8001.583
1_21_2012-12-07,8785.396
1_21_2012-12-14,10470.675
1_21_2012-12-21,12925.805
1_21_2012-12-28,7403.9316
1_21_2013-01-04,7113.1914
1_21_2013-01-11,6398.548
1_21_2013-01-18,6823.1284
1_21_2013-01-25,6668.911
1_21_2013-02-01,7494.7783
1_21_2013-02-08,7532.077
1_21_2013-02-15,7756.297
1_21_2013-02-22,7755.0596
1_21_2013-03-01,8516.135
1_21_2013-03-08,7797.6157
1_21_2013-03-15,7562.714
1_21_2013-03-22,7602.0527
1_21_2013-03-29,8035.1753
1_21_2013-04-05,7896.337
1_21_2013-04-12,7424.3486
1_21_2013-04-19,7799.5825
1_21_2013-04-26,7629.046
1_21_2013-05-03,7980.3555
1_21_2013-05-10,6896.114
1_21_2013-05-17,7485.97
1_21_2013-05-24,7956.147
1_21_2013-05-31,7634.0815
1_21_2013-06-07,7356.128
1_21_2013-06-14,7330.3467
1_21_2013-06-21,7295.336
1_21_2013-06-28,7261.3022
1_21_2013-07-05,7132.206
1_21_2013-07-12,6807.6313
1_21_2013-07-19,7210.976
1_21_2013-07-26,7048.4062
1_22_2012-11-02,8260.164
1_22_2012-11-09,7877.3667
1_22_2012-11-16,8477.39
1_22_2012-11-23,20174.76
1_22_2012-11-30,7893.2715
1_22_2012-12-07,10533.108
1_22_2012-12-14,12830.996
1_22_2012-12-21,18915.416
1_22_2012-12-28,10139.179
1_22_2013-01-04,8987.571
1_22_2013-01-11,7871.271
1_22_2013-01-18,7341.069
1_22_2013-01-25,7492.1523
1_22_2013-02-01,11368.001
1_22_2013-02-08,12957.478
1_22_2013-02-15,13734.302
1_22_2013-02-22,10793.273
1_22_2013-03-01,11130.615
1_22_2013-03-08,9431.571
1_22_2013-03-15,9336.585
1_22_2013-03-22,6915.6055
1_22_2013-03-29,7069.7417
1_22_2013-04-05,7401.309
1_22_2013-04-12,6419.4644
1_22_2013-04-19,6530.693
1_22_2013-04-26,6260.032
1_22_2013-05-03,7319.1665
1_22_2013-05-10,7015.4214
1_22_2013-05-17,6221.3057
1_22_2013-05-24,7028.868
1_22_2013-05-31,7490.0356
1_22_2013-06-07,7066.865
1_22_2013-06-14,6720.382
1_22_2013-06-21,6535.298
1_22_2013-06-28,7317.92
1_22_2013-07-05,7357.7495
1_22_2013-07-12,6259.3296
1_22_2013-07-19,6356.322
1_22_2013-07-26,6677.622
1_23_2012-11-02,23596.836
1_23_2012-11-09,22738.01
1_23_2012-11-16,23100.23
1_23_2012-11-23,35656.754
1_23_2012-11-30,24679.5
1_23_2012-12-07,30614.975
1_23_2012-12-14,37966.758
1_23_2012-12-21,53484.32
1_23_2012-12-28,23371.027
1_23_2013-01-04,15831.452
1_23_2013-01-11,14219.555
1_23_2013-01-18,14761.632
1_23_2013-01-25,13893.592
1_23_2013-02-01,20508.504
1_23_2013-02-08,22868.814
1_23_2013-02-15,23733.307
1_23_2013-02-22,19450.217
1_23_2013-03-01,21137.62
1_23_2013-03-08,19864.44
1_23_2013-03-15,22328.084
1_23_2013-03-22,19451.627
1_23_2013-03-29,20333.693
1_23_2013-04-05,21592.639
1_23_2013-04-12,20105.764
1_23_2013-04-19,20434.977
1_23_2013-04-26,19983.059
1_23_2013-05-03,20739.148
1_23_2013-05-10,18984.592
1_23_2013-05-17,19767.535
1_23_2013-05-24,21946.879
1_23_2013-05-31,26112.031
1_23_2013-06-07,23238.121
1_23_2013-06-14,23860.797
1_23_2013-06-21,24170.121
1_23_2013-06-28,23225.625
1_23_2013-07-05,24542.654
1_23_2013-07-12,19181.746
1_23_2013-07-19,19826.398
1_23_2013-07-26,18774.668
1_24_2012-11-02,5782.926
1_24_2012-11-09,5631.1025
1_24_2012-11-16,5700.768
1_24_2012-11-23,10313.738
1_24_2012-11-30,7822.3047
1_24_2012-12-07,9981.77
1_24_2012-12-14,11219.529
1_24_2012-12-21,11938.403
1_24_2012-12-28,4070.9963
1_24_2013-01-04,4479.224
1_24_2013-01-11,3722.006
1_24_2013-01-18,3612.4568
1_24_2013-01-25,3904.1992
